
  Energy       1     4.7706720168E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     7     0.98991662     4.63353493
    5   ->     7     0.14164977     5.28911959
    6   ->     9     0.00039277    16.91473518
    4   ->     8     0.00030060    17.10390450
    4   ->     7     0.00026392     7.29539283
    5   ->     9     0.00022986    17.57031985
    4   ->    12     0.00016481    26.52112564
    1   ->    12     0.00011591    36.49444180
    2   ->     8     0.00008214    20.95356285
    4   ->    11     0.00006568    22.72351669
    2   ->    10     0.00005763    26.41017491
    3   ->    10     0.00004964    23.55274924
    3   ->     7     0.00004139     8.28762552
    3   ->     9     0.00003867    20.56882577
    2   ->    12     0.00003607    30.37078400
    6   ->    11     0.00002478    20.06165879
    1   ->    11     0.00001971    32.69683285
    1   ->     8     0.00001961    27.07722066
    2   ->     9     0.00001774    23.42625144
    4   ->     9     0.00001463    19.57659308
    1   ->     9     0.00001292    29.54990924
    2   ->     7     0.00000852    11.14505118
    3   ->     8     0.00000809    18.09613719
    6   ->     8     0.00000769    14.44204660
    3   ->    12     0.00000589    27.51335833
    5   ->    12     0.00000514    24.51485241
    6   ->    12     0.00000446    23.85926774
    6   ->    10     0.00000343    19.89865865
    5   ->    11     0.00000339    20.71724345
    1   ->     7     0.00000269    17.26870899
    4   ->    10     0.00000206    22.56051655
    5   ->    10     0.00000153    20.55424332
    5   ->     8     0.00000077    15.09763126
    3   ->    11     0.00000050    23.71574937
    1   ->    10     0.00000009    32.53383271
    2   ->    11     0.00000000    26.57317504

  Energy       2     6.5470081853E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    5   ->     7     0.97469560     5.28911959
    4   ->     7     0.19779888     7.29539283
    6   ->     7     0.10345535     4.63353493
    4   ->    12     0.00827988    26.52112564
    1   ->    12     0.00562580    36.49444180
    3   ->     7     0.00419172     8.28762552
    6   ->     8     0.00263994    14.44204660
    4   ->     9     0.00257445    19.57659308
    4   ->    11     0.00193777    22.72351669
    2   ->    12     0.00176259    30.37078400
    2   ->    11     0.00070871    26.57317504
    1   ->    11     0.00070536    32.69683285
    3   ->    10     0.00061641    23.55274924
    5   ->     9     0.00060838    17.57031985
    4   ->    10     0.00050108    22.56051655
    1   ->     9     0.00048305    29.54990924
    5   ->    12     0.00039326    24.51485241
    3   ->     8     0.00037736    18.09613719
    3   ->    11     0.00030582    23.71574937
    6   ->     9     0.00023731    16.91473518
    2   ->    10     0.00022591    26.41017491
    2   ->     9     0.00019272    23.42625144
    2   ->     7     0.00017556    11.14505118
    1   ->    10     0.00015972    32.53383271
    6   ->    12     0.00008453    23.85926774
    1   ->     7     0.00005096    17.26870899
    5   ->     8     0.00002660    15.09763126
    6   ->    10     0.00002000    19.89865865
    6   ->    11     0.00001976    20.06165879
    3   ->    12     0.00000870    27.51335833
    5   ->    10     0.00000823    20.55424332
    4   ->     8     0.00000541    17.10390450
    2   ->     8     0.00000347    20.95356285
    5   ->    11     0.00000253    20.71724345
    1   ->     8     0.00000077    27.07722066
    3   ->     9     0.00000025    20.56882577

  Energy       3     7.4747713663E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    4   ->     7     0.99679847     7.29539283
    5   ->     7     0.07901657     5.28911959
    6   ->     7     0.01060147     4.63353493
    3   ->     7     0.00465971     8.28762552
    4   ->    12     0.00233825    26.52112564
    6   ->     8     0.00203966    14.44204660
    1   ->    12     0.00162312    36.49444180
    4   ->     9     0.00141242    19.57659308
    2   ->    12     0.00053968    30.37078400
    4   ->    11     0.00052677    22.72351669
    2   ->    11     0.00025842    26.57317504
    6   ->     9     0.00019654    16.91473518
    1   ->    11     0.00019645    32.69683285
    4   ->    10     0.00013171    22.56051655
    5   ->     9     0.00012708    17.57031985
    5   ->     8     0.00012383    15.09763126
    3   ->    10     0.00012040    23.55274924
    5   ->    12     0.00011230    24.51485241
    3   ->    11     0.00010706    23.71574937
    1   ->     9     0.00010176    29.54990924
    1   ->    10     0.00005963    32.53383271
    3   ->     8     0.00005422    18.09613719
    2   ->    10     0.00004865    26.41017491
    6   ->    12     0.00002756    23.85926774
    2   ->     7     0.00002350    11.14505118
    4   ->     8     0.00001114    17.10390450
    1   ->     7     0.00001099    17.26870899
    5   ->    11     0.00000741    20.71724345
    2   ->     8     0.00000709    20.95356285
    3   ->    12     0.00000671    27.51335833
    1   ->     8     0.00000333    27.07722066
    3   ->     9     0.00000273    20.56882577
    6   ->    11     0.00000147    20.06165879
    5   ->    10     0.00000016    20.55424332
    2   ->     9     0.00000012    23.42625144
    6   ->    10     0.00000005    19.89865865

  Energy       4     8.3104957636E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    3   ->     7     0.99999651     8.28762552
    5   ->     7     0.00214998     5.28911959
    4   ->     7     0.00147247     7.29539283
    6   ->     7     0.00037047     4.63353493
    4   ->    12     0.00017223    26.52112564
    1   ->    12     0.00008394    36.49444180
    6   ->     8     0.00005398    14.44204660
    4   ->    11     0.00004610    22.72351669
    3   ->     8     0.00004320    18.09613719
    2   ->    12     0.00004184    30.37078400
    5   ->     9     0.00003744    17.57031985
    1   ->    10     0.00003096    32.53383271
    4   ->     9     0.00002972    19.57659308
    2   ->     7     0.00002899    11.14505118
    3   ->    11     0.00002610    23.71574937
    2   ->     8     0.00001893    20.95356285
    6   ->    10     0.00001629    19.89865865
    3   ->    10     0.00001525    23.55274924
    1   ->     9     0.00001188    29.54990924
    1   ->    11     0.00001116    32.69683285
    2   ->    11     0.00000994    26.57317504
    3   ->    12     0.00000781    27.51335833
    6   ->    12     0.00000721    23.85926774
    2   ->     9     0.00000704    23.42625144
    6   ->     9     0.00000682    16.91473518
    5   ->    10     0.00000578    20.55424332
    5   ->    12     0.00000369    24.51485241
    1   ->     8     0.00000264    27.07722066
    2   ->    10     0.00000263    26.41017491
    4   ->     8     0.00000145    17.10390450
    4   ->    10     0.00000104    22.56051655
    5   ->     8     0.00000061    15.09763126
    3   ->     9     0.00000023    20.56882577
    5   ->    11     0.00000022    20.71724345
    1   ->     7     0.00000015    17.26870899
    6   ->    11     0.00000001    20.06165879

  Energy       5     1.1160312484E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    2   ->     7     0.99999996    11.14505118
    6   ->     8     0.00022802    14.44204660
    3   ->     8     0.00011416    18.09613719
    5   ->     8     0.00007743    15.09763126
    4   ->     9     0.00005776    19.57659308
    2   ->     9     0.00005122    23.42625144
    6   ->    10     0.00004281    19.89865865
    4   ->    12     0.00003687    26.52112564
    5   ->     7     0.00003397     5.28911959
    3   ->    10     0.00002123    23.55274924
    6   ->     9     0.00001595    16.91473518
    6   ->    11     0.00001545    20.06165879
    5   ->    10     0.00001353    20.55424332
    5   ->     9     0.00001214    17.57031985
    3   ->     7     0.00001146     8.28762552
    1   ->    10     0.00001131    32.53383271
    6   ->     7     0.00000967     4.63353493
    1   ->     9     0.00000779    29.54990924
    2   ->     8     0.00000770    20.95356285
    2   ->    10     0.00000725    26.41017491
    2   ->    12     0.00000706    30.37078400
    1   ->    11     0.00000682    32.69683285
    4   ->     8     0.00000535    17.10390450
    1   ->    12     0.00000311    36.49444180
    4   ->    10     0.00000289    22.56051655
    4   ->    11     0.00000273    22.72351669
    5   ->    11     0.00000268    20.71724345
    2   ->    11     0.00000266    26.57317504
    4   ->     7     0.00000097     7.29539283
    3   ->    12     0.00000085    27.51335833
    6   ->    12     0.00000062    23.85926774
    5   ->    12     0.00000045    24.51485241
    1   ->     8     0.00000019    27.07722066
    3   ->     9     0.00000016    20.56882577
    1   ->     7     0.00000002    17.26870899
    3   ->    11     0.00000000    23.71574937

  Energy       6     1.4813259476E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     8     0.91732646    14.44204660
    5   ->     8     0.39805083    15.09763126
    4   ->     9     0.00808200    19.57659308
    2   ->     9     0.00116696    23.42625144
    6   ->    10     0.00045805    19.89865865
    4   ->    12     0.00045069    26.52112564
    3   ->     8     0.00042148    18.09613719
    1   ->    12     0.00031456    36.49444180
    5   ->     9     0.00031179    17.57031985
    5   ->     7     0.00024877     5.28911959
    6   ->     9     0.00022881    16.91473518
    2   ->    12     0.00020116    30.37078400
    6   ->    11     0.00016381    20.06165879
    5   ->    10     0.00012331    20.55424332
    4   ->     7     0.00008792     7.29539283
    2   ->    11     0.00007720    26.57317504
    1   ->    11     0.00007194    32.69683285
    5   ->    11     0.00006629    20.71724345
    4   ->    11     0.00005789    22.72351669
    2   ->    10     0.00005144    26.41017491
    2   ->     7     0.00004383    11.14505118
    6   ->     7     0.00003856     4.63353493
    5   ->    12     0.00002654    24.51485241
    1   ->    10     0.00001299    32.53383271
    6   ->    12     0.00001217    23.85926774
    4   ->    10     0.00001161    22.56051655
    1   ->     9     0.00000548    29.54990924
    3   ->    10     0.00000476    23.55274924
    3   ->     7     0.00000287     8.28762552
    2   ->     8     0.00000262    20.95356285
    3   ->    11     0.00000196    23.71574937
    3   ->     9     0.00000054    20.56882577
    3   ->    12     0.00000039    27.51335833
