# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.08765309
    2      -0.14711403
    3       0.32540413
    4       0.29173705
    5       0.29245164
    6       0.32517430
