# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.20955380
    2      -0.13704497
    3       0.20239564
    4       0.25470756
    5       0.28155185
    6       0.18883611
