# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.03395808
    2      -0.10295688
    3       0.28671281
    4       0.29267341
    5       0.29153012
    6       0.26599861
