# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.04905073
    2      -0.11742806
    3       0.28159634
    4       0.28641275
    5       0.29757852
    6       0.30089119
