
  Energy       1     4.1756609055E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    5   ->     7     0.99938271     4.09935731
    6   ->     7     0.03455587     3.26776209
    4   ->     7     0.00625173     5.40540909
    5   ->    10     0.00065907    20.07495004
    4   ->     8     0.00051158    16.71705183
    3   ->    10     0.00028217    22.48607531
    2   ->    11     0.00027671    27.09618146
    4   ->     9     0.00025919    19.29262542
    5   ->    12     0.00016142    24.63947043
    6   ->     8     0.00013802    14.57940483
    1   ->     8     0.00012303    26.51999480
    1   ->     9     0.00009492    29.09556839
    5   ->     8     0.00008310    15.41100005
    4   ->    11     0.00006305    22.60530136
    2   ->     8     0.00004933    21.20793192
    3   ->    12     0.00004703    27.05059570
    2   ->     9     0.00003233    23.78350551
    3   ->     7     0.00003139     6.51048257
    1   ->    12     0.00001940    35.74846519
    6   ->    12     0.00001473    23.80787521
    4   ->    12     0.00001264    25.94552222
    4   ->    10     0.00001243    21.38100183
    2   ->    10     0.00000657    25.87188192
    6   ->    10     0.00000585    19.24335482
    2   ->     7     0.00000554     9.89628918
    6   ->    11     0.00000393    20.46765436
    6   ->     9     0.00000264    17.15497842
    1   ->     7     0.00000172    15.20835206
    5   ->     9     0.00000160    17.98657364
    2   ->    12     0.00000131    30.43640231
    3   ->     9     0.00000126    20.39769890
    1   ->    11     0.00000102    32.40824433
    3   ->    11     0.00000077    23.71037485
    1   ->    10     0.00000048    31.18394480
    5   ->    11     0.00000042    21.29924958
    3   ->     8     0.00000008    17.82212531

  Energy       2     4.2038585603E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     7     0.97639351     3.26776209
    4   ->     7     0.20465660     5.40540909
    5   ->     7     0.06693075     4.09935731
    4   ->     8     0.01606917    16.71705183
    6   ->     8     0.00414313    14.57940483
    1   ->     8     0.00366429    26.51999480
    2   ->     8     0.00140891    21.20793192
    1   ->    12     0.00047540    35.74846519
    6   ->    12     0.00041337    23.80787521
    3   ->    11     0.00035788    23.71037485
    4   ->    12     0.00033687    25.94552222
    4   ->    10     0.00032816    21.38100183
    6   ->    10     0.00029307    19.24335482
    2   ->     7     0.00013827     9.89628918
    1   ->    10     0.00008918    31.18394480
    2   ->    10     0.00007781    25.87188192
    3   ->     9     0.00007393    20.39769890
    1   ->     7     0.00005414    15.20835206
    5   ->    10     0.00004086    20.07495004
    2   ->    11     0.00002066    27.09618146
    5   ->    11     0.00001492    21.29924958
    5   ->     8     0.00001490    15.41100005
    1   ->     9     0.00001406    29.09556839
    3   ->     7     0.00001126     6.51048257
    5   ->     9     0.00001088    17.98657364
    2   ->    12     0.00001038    30.43640231
    4   ->     9     0.00000856    19.29262542
    6   ->    11     0.00000747    20.46765436
    4   ->    11     0.00000712    22.60530136
    5   ->    12     0.00000409    24.63947043
    1   ->    11     0.00000292    32.40824433
    3   ->    10     0.00000197    22.48607531
    3   ->     8     0.00000154    17.82212531
    2   ->     9     0.00000117    23.78350551
    6   ->     9     0.00000084    17.15497842
    3   ->    12     0.00000043    27.05059570

  Energy       3     5.8527467119E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    4   ->     7     0.99719400     5.40540909
    6   ->     7     0.07312779     3.26776209
    4   ->     8     0.01496843    16.71705183
    6   ->     8     0.00422957    14.57940483
    1   ->     8     0.00341370    26.51999480
    2   ->     8     0.00140014    21.20793192
    4   ->    10     0.00055477    21.38100183
    4   ->    12     0.00043323    25.94552222
    6   ->    12     0.00035282    23.80787521
    1   ->    12     0.00031587    35.74846519
    6   ->    10     0.00030040    19.24335482
    5   ->     9     0.00019059    17.98657364
    5   ->    11     0.00014260    21.29924958
    3   ->    11     0.00011979    23.71037485
    3   ->     7     0.00011177     6.51048257
    2   ->     7     0.00007158     9.89628918
    3   ->     9     0.00005466    20.39769890
    1   ->    10     0.00004788    31.18394480
    1   ->     7     0.00002844    15.20835206
    5   ->     7     0.00001875     4.09935731
    2   ->    12     0.00000542    30.43640231
    6   ->    11     0.00000400    20.46765436
    3   ->    10     0.00000273    22.48607531
    3   ->    12     0.00000249    27.05059570
    5   ->     8     0.00000206    15.41100005
    5   ->    12     0.00000196    24.63947043
    1   ->    11     0.00000183    32.40824433
    3   ->     8     0.00000165    17.82212531
    4   ->    11     0.00000159    22.60530136
    1   ->     9     0.00000148    29.09556839
    2   ->     9     0.00000115    23.78350551
    5   ->    10     0.00000041    20.07495004
    4   ->     9     0.00000007    19.29262542
    2   ->    11     0.00000002    27.09618146
    6   ->     9     0.00000001    17.15497842
    2   ->    10     0.00000000    25.87188192

  Energy       4     6.5393570854E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    3   ->     7     0.99999998     6.51048257
    5   ->    10     0.00013223    20.07495004
    3   ->    12     0.00008473    27.05059570
    2   ->     9     0.00006916    23.78350551
    4   ->     7     0.00004633     5.40540909
    4   ->    11     0.00004522    22.60530136
    1   ->    11     0.00002171    32.40824433
    1   ->     9     0.00002100    29.09556839
    6   ->     7     0.00001677     3.26776209
    3   ->     8     0.00001569    17.82212531
    5   ->    12     0.00000884    24.63947043
    5   ->     7     0.00000842     4.09935731
    6   ->     9     0.00000744    17.15497842
    4   ->     8     0.00000721    16.71705183
    4   ->     9     0.00000582    19.29262542
    2   ->    11     0.00000362    27.09618146
    3   ->    11     0.00000294    23.71037485
    5   ->     9     0.00000286    17.98657364
    5   ->    11     0.00000280    21.29924958
    6   ->     8     0.00000186    14.57940483
    1   ->     8     0.00000143    26.51999480
    4   ->    12     0.00000121    25.94552222
    3   ->     9     0.00000113    20.39769890
    3   ->    10     0.00000104    22.48607531
    1   ->    10     0.00000094    31.18394480
    6   ->    11     0.00000088    20.46765436
    2   ->     8     0.00000088    21.20793192
    5   ->     8     0.00000031    15.41100005
    6   ->    10     0.00000028    19.24335482
    2   ->    10     0.00000027    25.87188192
    4   ->    10     0.00000021    21.38100183
    1   ->    12     0.00000016    35.74846519
    6   ->    12     0.00000007    23.80787521
    2   ->     7     0.00000005     9.89628918
    2   ->    12     0.00000003    30.43640231
    1   ->     7     0.00000003    15.20835206

  Energy       5     9.9340468005E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    2   ->     7     0.99999990     9.89628918
    5   ->    11     0.00030006    21.29924958
    3   ->     9     0.00027359    20.39769890
    4   ->    10     0.00011390    21.38100183
    4   ->     8     0.00009448    16.71705183
    2   ->    10     0.00008806    25.87188192
    2   ->    12     0.00005008    30.43640231
    6   ->     8     0.00004697    14.57940483
    1   ->    10     0.00003232    31.18394480
    5   ->     9     0.00001996    17.98657364
    1   ->     8     0.00001879    26.51999480
    6   ->     7     0.00001807     3.26776209
    4   ->    12     0.00001525    25.94552222
    1   ->    12     0.00001206    35.74846519
    4   ->     7     0.00000524     5.40540909
    4   ->     9     0.00000457    19.29262542
    2   ->     8     0.00000382    21.20793192
    5   ->    12     0.00000248    24.63947043
    3   ->    10     0.00000195    22.48607531
    5   ->    10     0.00000151    20.07495004
    4   ->    11     0.00000143    22.60530136
    3   ->    11     0.00000141    23.71037485
    6   ->    12     0.00000109    23.80787521
    6   ->    10     0.00000108    19.24335482
    1   ->    11     0.00000092    32.40824433
    1   ->     9     0.00000060    29.09556839
    1   ->     7     0.00000040    15.20835206
    3   ->    12     0.00000036    27.05059570
    2   ->     9     0.00000030    23.78350551
    6   ->    11     0.00000021    20.46765436
    5   ->     8     0.00000018    15.41100005
    2   ->    11     0.00000015    27.09618146
    3   ->     8     0.00000013    17.82212531
    6   ->     9     0.00000003    17.15497842
    3   ->     7     0.00000001     6.51048257
    5   ->     7     0.00000000     4.09935731

  Energy       6     1.4735262978E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     8     0.99936495    14.57940483
    4   ->     8     0.03560429    16.71705183
    1   ->     8     0.00100061    26.51999480
    1   ->     7     0.00073107    15.20835206
    2   ->     8     0.00059388    21.20793192
    6   ->    10     0.00021682    19.24335482
    4   ->    12     0.00014754    25.94552222
    6   ->     7     0.00014632     3.26776209
    4   ->    10     0.00012790    21.38100183
    5   ->     9     0.00011986    17.98657364
    6   ->    12     0.00010900    23.80787521
    4   ->     7     0.00010549     5.40540909
    1   ->    12     0.00004811    35.74846519
    3   ->    11     0.00004728    23.71037485
    1   ->    10     0.00002452    31.18394480
    5   ->     8     0.00001914    15.41100005
    2   ->     7     0.00001141     9.89628918
    2   ->    10     0.00001122    25.87188192
    2   ->    12     0.00001018    30.43640231
    4   ->     9     0.00000335    19.29262542
    3   ->     8     0.00000235    17.82212531
    3   ->     9     0.00000222    20.39769890
    6   ->    11     0.00000138    20.46765436
    5   ->    10     0.00000111    20.07495004
    3   ->    10     0.00000106    22.48607531
    5   ->    11     0.00000099    21.29924958
    4   ->    11     0.00000083    22.60530136
    3   ->    12     0.00000057    27.05059570
    5   ->    12     0.00000030    24.63947043
    2   ->    11     0.00000021    27.09618146
    1   ->    11     0.00000015    32.40824433
    3   ->     7     0.00000005     6.51048257
    2   ->     9     0.00000004    23.78350551
