# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.19607710
    2      -0.14334677
    3       0.20987463
    4       0.25851444
    5       0.28788288
    6       0.19099771
