
  Energy       1     4.1535275914E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     7     0.99884983     3.91468059
    5   ->     7     0.04792912     6.06969211
    3   ->     7     0.00107369     8.37596113
    1   ->    12     0.00046985    42.85178579
    4   ->    12     0.00044929    32.70119649
    5   ->     8     0.00022924    16.10687905
    4   ->     7     0.00021230     7.47862945
    5   ->     9     0.00017583    19.21484563
    6   ->     9     0.00017128    17.05983411
    3   ->    10     0.00014860    23.56391011
    4   ->     8     0.00012583    17.51581639
    6   ->     8     0.00011821    13.95186753
    2   ->    12     0.00011114    36.39619338
    2   ->    11     0.00008129    27.36625327
    4   ->    11     0.00006960    23.67125637
    2   ->     9     0.00005595    24.31877986
    4   ->    10     0.00005529    22.66657844
    2   ->     8     0.00005049    21.21081328
    2   ->     7     0.00003449    11.17362634
    3   ->     9     0.00003316    21.52111465
    1   ->     9     0.00003189    30.77437227
    5   ->    11     0.00001224    22.26231904
    5   ->    12     0.00000911    31.29225915
    3   ->     8     0.00000796    18.41314806
    1   ->    11     0.00000692    33.82184567
    3   ->    12     0.00000372    33.59852817
    5   ->    10     0.00000314    21.25764110
    1   ->    10     0.00000232    32.81716773
    1   ->     8     0.00000173    27.66640568
    1   ->     7     0.00000142    17.62921875
    4   ->     9     0.00000032    20.62378297
    3   ->    11     0.00000010    24.56858805
    6   ->    10     0.00000005    19.10262958
    6   ->    12     0.00000004    29.13724763
    2   ->    10     0.00000002    26.36157533
    6   ->    11     0.00000002    20.10730752

  Energy       2     7.1420434072E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    5   ->     7     0.99717296     6.06969211
    3   ->     7     0.07181562     8.37596113
    6   ->     7     0.01843188     3.91468059
    6   ->     8     0.00973279    13.95186753
    1   ->    12     0.00434379    42.85178579
    4   ->    12     0.00426110    32.70119649
    4   ->     7     0.00321951     7.47862945
    4   ->     9     0.00188378    20.62378297
    2   ->    12     0.00122636    36.39619338
    3   ->    10     0.00093222    23.56391011
    4   ->    11     0.00070740    23.67125637
    2   ->    11     0.00037156    27.36625327
    6   ->     9     0.00026896    17.05983411
    4   ->    10     0.00024008    22.66657844
    5   ->     8     0.00014909    16.10687905
    1   ->    11     0.00014308    33.82184567
    1   ->     9     0.00007726    30.77437227
    3   ->     8     0.00005507    18.41314806
    1   ->    10     0.00005226    32.81716773
    5   ->    12     0.00005208    31.29225915
    2   ->     8     0.00004636    21.21081328
    6   ->    11     0.00004260    20.10730752
    3   ->    12     0.00003344    33.59852817
    5   ->    11     0.00003007    22.26231904
    2   ->     9     0.00002372    24.31877986
    2   ->    10     0.00002224    26.36157533
    3   ->     9     0.00002102    21.52111465
    4   ->     8     0.00001477    17.51581639
    2   ->     7     0.00001224    11.17362634
    5   ->    10     0.00001114    21.25764110
    1   ->     8     0.00001017    27.66640568
    6   ->    12     0.00000383    29.13724763
    1   ->     7     0.00000184    17.62921875
    5   ->     9     0.00000055    19.21484563
    3   ->    11     0.00000033    24.56858805
    6   ->    10     0.00000001    19.10262958

  Energy       3     7.5141173096E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    4   ->     7     0.99999601     7.47862945
    3   ->     7     0.00254356     8.37596113
    5   ->     7     0.00116655     6.06969211
    6   ->     9     0.00024593    17.05983411
    4   ->     8     0.00017542    17.51581639
    5   ->     9     0.00014288    19.21484563
    6   ->     7     0.00013257     3.91468059
    5   ->     8     0.00007687    16.10687905
    3   ->    11     0.00006703    24.56858805
    2   ->     9     0.00006201    24.31877986
    2   ->    10     0.00002691    26.36157533
    4   ->    12     0.00002620    32.70119649
    6   ->     8     0.00002482    13.95186753
    4   ->     9     0.00002419    20.62378297
    3   ->     8     0.00001954    18.41314806
    2   ->     8     0.00001878    21.21081328
    1   ->     8     0.00001456    27.66640568
    1   ->    11     0.00001350    33.82184567
    1   ->    12     0.00001156    42.85178579
    1   ->    10     0.00001124    32.81716773
    1   ->     7     0.00000830    17.62921875
    2   ->    12     0.00000722    36.39619338
    6   ->    11     0.00000662    20.10730752
    4   ->    11     0.00000639    23.67125637
    5   ->    10     0.00000592    21.25764110
    2   ->     7     0.00000479    11.17362634
    6   ->    10     0.00000371    19.10262958
    3   ->    10     0.00000347    23.56391011
    3   ->    12     0.00000187    33.59852817
    3   ->     9     0.00000132    21.52111465
    2   ->    11     0.00000128    27.36625327
    1   ->     9     0.00000127    30.77437227
    5   ->    11     0.00000060    22.26231904
    5   ->    12     0.00000026    31.29225915
    4   ->    10     0.00000019    22.66657844
    6   ->    12     0.00000002    29.13724763

  Energy       4     8.5645488114E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    3   ->     7     0.99941863     8.37596113
    5   ->     7     0.03391123     6.06969211
    6   ->     8     0.00228608    13.95186753
    6   ->     7     0.00169457     3.91468059
    4   ->     7     0.00131083     7.47862945
    4   ->    12     0.00117826    32.70119649
    1   ->    12     0.00091407    42.85178579
    2   ->    12     0.00035677    36.39619338
    3   ->     8     0.00032736    18.41314806
    4   ->     9     0.00022103    20.62378297
    1   ->    11     0.00021497    33.82184567
    5   ->     8     0.00017666    16.10687905
    6   ->    10     0.00009298    19.10262958
    5   ->     9     0.00006916    19.21484563
    3   ->    11     0.00005767    24.56858805
    5   ->    10     0.00004866    21.25764110
    2   ->     9     0.00004579    24.31877986
    1   ->    10     0.00003921    32.81716773
    4   ->     8     0.00003424    17.51581639
    1   ->     9     0.00001854    30.77437227
    4   ->    10     0.00001759    22.66657844
    1   ->     7     0.00001735    17.62921875
    6   ->    11     0.00001703    20.10730752
    4   ->    11     0.00001406    23.67125637
    2   ->     7     0.00001335    11.17362634
    5   ->    12     0.00000980    31.29225915
    6   ->     9     0.00000742    17.05983411
    3   ->    10     0.00000230    23.56391011
    3   ->     9     0.00000170    21.52111465
    6   ->    12     0.00000164    29.13724763
    3   ->    12     0.00000113    33.59852817
    2   ->    10     0.00000079    26.36157533
    2   ->     8     0.00000065    21.21081328
    1   ->     8     0.00000024    27.66640568
    5   ->    11     0.00000022    22.26231904
    2   ->    11     0.00000011    27.36625327

  Energy       5     1.1200490234E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    2   ->     7     0.99999994    11.17362634
    6   ->     8     0.00020223    13.95186753
    6   ->     9     0.00017337    17.05983411
    3   ->    11     0.00010215    24.56858805
    5   ->     8     0.00010064    16.10687905
    2   ->     8     0.00009877    21.21081328
    4   ->     9     0.00007657    20.62378297
    5   ->     9     0.00007123    19.21484563
    6   ->    11     0.00004094    20.10730752
    4   ->    10     0.00003529    22.66657844
    4   ->     8     0.00002962    17.51581639
    3   ->     9     0.00001922    21.52111465
    1   ->    10     0.00001883    32.81716773
    2   ->    10     0.00001760    26.36157533
    5   ->    11     0.00001163    22.26231904
    2   ->     9     0.00001111    24.31877986
    2   ->    11     0.00000688    27.36625327
    1   ->     9     0.00000674    30.77437227
    3   ->    10     0.00000474    23.56391011
    3   ->     7     0.00000442     8.37596113
    5   ->     7     0.00000357     6.06969211
    4   ->    11     0.00000322    23.67125637
    1   ->     7     0.00000308    17.62921875
    3   ->    12     0.00000306    33.59852817
    6   ->     7     0.00000274     3.91468059
    1   ->     8     0.00000244    27.66640568
    1   ->    11     0.00000209    33.82184567
    6   ->    12     0.00000147    29.13724763
    4   ->     7     0.00000140     7.47862945
    3   ->     8     0.00000134    18.41314806
    5   ->    12     0.00000066    31.29225915
    1   ->    12     0.00000049    42.85178579
    5   ->    10     0.00000039    21.25764110
    2   ->    12     0.00000032    36.39619338
    6   ->    10     0.00000031    19.10262958
    4   ->    12     0.00000000    32.70119649

  Energy       6     1.4563716498E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     8     0.99969923    13.95186753
    5   ->     8     0.02097945    16.10687905
    4   ->     9     0.01213456    20.62378297
    2   ->     9     0.00209566    24.31877986
    5   ->     7     0.00178769     6.06969211
    6   ->    10     0.00138661    19.10262958
    1   ->    12     0.00122892    42.85178579
    4   ->    12     0.00120215    32.70119649
    4   ->    10     0.00097449    22.66657844
    2   ->    12     0.00052389    36.39619338
    4   ->     8     0.00029973    17.51581639
    3   ->     7     0.00029906     8.37596113
    4   ->    11     0.00026991    23.67125637
    5   ->    10     0.00023339    21.25764110
    3   ->     8     0.00015233    18.41314806
    1   ->    11     0.00011523    33.82184567
    2   ->     7     0.00009654    11.17362634
    6   ->     7     0.00009088     3.91468059
    3   ->     9     0.00008828    21.52111465
    2   ->     8     0.00007242    21.21081328
    5   ->     9     0.00004852    19.21484563
    3   ->    11     0.00004660    24.56858805
    6   ->    11     0.00003429    20.10730752
    5   ->    12     0.00002482    31.29225915
    2   ->    11     0.00002173    27.36625327
    1   ->     9     0.00001864    30.77437227
    2   ->    10     0.00001808    26.36157533
    3   ->    12     0.00000998    33.59852817
    4   ->     7     0.00000939     7.47862945
    1   ->     7     0.00000871    17.62921875
    1   ->     8     0.00000669    27.66640568
    3   ->    10     0.00000517    23.56391011
    6   ->    12     0.00000194    29.13724763
