# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.07240335
    2      -0.09658894
    3       0.28392023
    4       0.28429575
    5       0.29829252
    6       0.30248379
