# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.25823360
    2      -0.10877147
    3       0.17460104
    4       0.24584791
    5       0.25211809
    6       0.17797083
