
       #      w [eV]       Osc.Str.        Transition

 ==========================================================

       1      2.162       0.0178437        6   ->     7  
       2      5.179       0.0655611        5   ->     7  
       3      6.336       0.0245105        4   ->     7  
       4      6.692       0.0654257        3   ->     7  
       5     10.051       0.0077704        2   ->     7  
       6     13.773       0.1641739        6   ->     8  
       7     16.031       0.1347072        6   ->     9  
       8     16.077       0.0094482        1   ->     7  
       9     16.790       0.0923569        5   ->     8  
      10     17.461       0.0726609        6   ->    10  
      11     17.947       0.3113061        4   ->     8  
      12     18.303       0.0364825        3   ->     8  
      13     19.048       0.1950232        5   ->     9  
      14     19.704       0.0414083        6   ->    11  
      15     20.205       0.1778246        4   ->     9  
      16     20.477       0.2102449        5   ->    10  
      17     20.561       0.0555042        3   ->     9  
      18     21.634       0.0579069        4   ->    10  
      19     21.663       0.0998707        2   ->     8  
      20     21.990       0.0857048        3   ->    10  
      21     22.720       0.0105502        5   ->    11  
      22     23.877       0.0341353        4   ->    11  
      23     23.920       0.1357309        2   ->     9  
      24     24.233       0.3230623        3   ->    11  
      25     24.603       0.0566078        6   ->    12  
      26     25.350       0.2662183        2   ->    10  
      27     27.593       0.0883757        2   ->    11  
      28     27.620       0.0256550        5   ->    12  
      29     27.688       0.1617956        1   ->     8  
      30     28.777       0.5825802        4   ->    12  
      31     29.133       0.1161228        3   ->    12  
      32     29.946       0.1187234        1   ->     9  
      33     31.375       0.0756110        1   ->    10  
      34     32.492       0.2877690        2   ->    12  
      35     33.618       0.4811551        1   ->    11  
      36     38.518       0.7473367        1   ->    12  

