
     w [eV]       Osc.Str.         Transition         Weight      KS [eV]    Sym.

 ================================================================================

      2.711        0.02477250         6   ->     7        0.997       2.043      S
      4.372        0.01462062         5   ->     7        0.992       4.185      S
      5.122        0.04837364         4   ->     7        0.995       4.842      S
      5.650        0.02114367         3   ->     7        0.999       5.559      S
      9.727        0.00280879         2   ->     7        1.000       9.700      S
     10.468        0.02081564         6   ->     8        1.000      10.332      S
     12.500        0.00777961         5   ->     8        1.000      12.473      S
     13.852        0.00409606         3   ->     8        0.999      13.848      S
