# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.24084615
    2      -0.11617740
    3       0.18389567
    4       0.24800484
    5       0.25963127
    6       0.18379946
