
       #      w [eV]       Osc.Str.        Transition

 ==========================================================

       1      1.901       0.0566068        6   ->     7  
       2      3.752       0.0212685        5   ->     7  
       3      4.156       0.0425941        4   ->     7  
       4      5.183       0.0026245        3   ->     7  
       5      8.622       0.0804159        6   ->     8  
       6      9.450       0.0033310        2   ->     7  
       7     10.472       0.0005487        5   ->     8  
       8     10.877       0.4839174        4   ->     8  
       9     11.904       0.0050028        3   ->     8  
      10     13.688       0.0010150        1   ->     7  
      11     16.167       0.0222532        6   ->     9  
      12     16.171       0.0385627        2   ->     8  
      13     17.438       0.0336209        6   ->    10  
      14     17.813       0.0006926        6   ->    11  
      15     18.017       0.1156549        5   ->     9  
      16     18.422       0.1607222        4   ->     9  
      17     19.288       0.3331197        5   ->    10  
      18     19.449       0.1259883        3   ->     9  
      19     19.663       0.2306584        5   ->    11  
      20     19.692       0.0675984        4   ->    10  
      21     20.067       0.0325614        4   ->    11  
      22     20.409       0.2859971        1   ->     8  
      23     20.720       0.1328437        3   ->    10  
      24     21.095       0.0965393        3   ->    11  
      25     22.259       0.0227232        6   ->    12  
      26     23.715       0.1417113        2   ->     9  
      27     24.109       0.1387699        5   ->    12  
      28     24.513       0.0914347        4   ->    12  
      29     24.986       0.1771788        2   ->    10  
      30     25.361       0.3538967        2   ->    11  
      31     25.541       0.3833013        3   ->    12  
      32     27.954       0.2730564        1   ->     9  
      33     29.224       0.1125874        1   ->    10  
      34     29.599       0.0611602        1   ->    11  
      35     29.807       0.0867119        2   ->    12  
      36     34.045       0.2065433        1   ->    12  

