# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.07104170
    2      -0.13012637
    3       0.30191703
    4       0.29274199
    5       0.29448558
    6       0.31202347
