
  Energy       1     3.6669586524E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     7     0.99668857     3.31759418
    5   ->     7     0.08127499     5.17658767
    3   ->     7     0.00161165     7.70348042
    4   ->     7     0.00097160     6.70525059
    4   ->    12     0.00087259    27.57919464
    4   ->     8     0.00076713    17.07202036
    1   ->    12     0.00073300    37.64701063
    5   ->     9     0.00067701    18.89577594
    6   ->     9     0.00042336    17.03678245
    2   ->    12     0.00023963    31.43682423
    6   ->     8     0.00016495    13.68436396
    2   ->     8     0.00015856    20.92964995
    2   ->     7     0.00013819    10.56288018
    5   ->     8     0.00012325    15.54335744
    4   ->    11     0.00011067    22.74262011
    2   ->    11     0.00010395    26.60024970
    3   ->    10     0.00007206    23.39175569
    3   ->     9     0.00006939    21.42266869
    5   ->    12     0.00006915    26.05053172
    2   ->     9     0.00006415    24.28206845
    3   ->    11     0.00005590    23.74084994
    4   ->    10     0.00005547    22.39352586
    4   ->     9     0.00005114    20.42443886
    5   ->    10     0.00003415    20.86486294
    1   ->     7     0.00002690    16.77306657
    1   ->    11     0.00002083    32.81043609
    6   ->    12     0.00001560    24.19153824
    1   ->    10     0.00001555    32.46134184
    1   ->     8     0.00001534    27.13983635
    3   ->     8     0.00000939    18.07025019
    6   ->    11     0.00000878    19.35496371
    6   ->    10     0.00000415    19.00586946
    1   ->     9     0.00000409    30.49225484
    3   ->    12     0.00000332    28.57742447
    2   ->    10     0.00000272    26.25115545
    5   ->    11     0.00000008    21.21395719

  Energy       2     6.0607402842E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    5   ->     7     0.97238282     5.17658767
    4   ->     7     0.22980944     6.70525059
    6   ->     7     0.02866633     3.31759418
    3   ->     7     0.02808572     7.70348042
    4   ->    12     0.00492051    27.57919464
    1   ->    12     0.00359266    37.64701063
    6   ->     8     0.00302446    13.68436396
    2   ->    12     0.00117742    31.43682423
    4   ->    11     0.00060817    22.74262011
    3   ->    10     0.00048380    23.39175569
    5   ->    12     0.00030984    26.05053172
    2   ->    11     0.00030927    26.60024970
    6   ->     9     0.00022758    17.03678245
    4   ->    10     0.00018722    22.39352586
    1   ->    11     0.00017536    32.81043609
    6   ->    10     0.00016781    19.00586946
    5   ->     9     0.00015842    18.89577594
    3   ->     8     0.00012975    18.07025019
    6   ->    12     0.00012940    24.19153824
    4   ->     9     0.00012273    20.42443886
    5   ->     8     0.00012092    15.54335744
    2   ->     7     0.00010788    10.56288018
    3   ->    11     0.00005873    23.74084994
    2   ->     8     0.00005520    20.92964995
    1   ->    10     0.00005215    32.46134184
    4   ->     8     0.00005107    17.07202036
    3   ->    12     0.00004318    28.57742447
    1   ->     7     0.00004086    16.77306657
    2   ->    10     0.00003788    26.25115545
    1   ->     8     0.00001663    27.13983635
    3   ->     9     0.00001320    21.42266869
    5   ->    11     0.00000725    21.21395719
    2   ->     9     0.00000275    24.28206845
    6   ->    11     0.00000133    19.35496371
    1   ->     9     0.00000098    30.49225484
    5   ->    10     0.00000054    20.86486294

  Energy       3     6.9604257150E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    4   ->     7     0.99308661     6.70525059
    5   ->     7     0.10685453     5.17658767
    3   ->     7     0.04804102     7.70348042
    6   ->     7     0.00505346     3.31759418
    6   ->     8     0.00417225    13.68436396
    4   ->    12     0.00233379    27.57919464
    1   ->    12     0.00175167    37.64701063
    6   ->     9     0.00073114    17.03678245
    4   ->     9     0.00061869    20.42443886
    2   ->    12     0.00050047    31.43682423
    3   ->    10     0.00039348    23.39175569
    4   ->    11     0.00038144    22.74262011
    4   ->    10     0.00024220    22.39352586
    2   ->     9     0.00024199    24.28206845
    2   ->    11     0.00020958    26.60024970
    5   ->    12     0.00012274    26.05053172
    2   ->     8     0.00012032    20.92964995
    4   ->     8     0.00010531    17.07202036
    6   ->    12     0.00009073    24.19153824
    5   ->     8     0.00008443    15.54335744
    1   ->    11     0.00005174    32.81043609
    1   ->     8     0.00004565    27.13983635
    3   ->    12     0.00003838    28.57742447
    2   ->    10     0.00003262    26.25115545
    6   ->    10     0.00002919    19.00586946
    2   ->     7     0.00002495    10.56288018
    5   ->     9     0.00001134    18.89577594
    5   ->    10     0.00000893    20.86486294
    5   ->    11     0.00000804    21.21395719
    3   ->     9     0.00000749    21.42266869
    1   ->     7     0.00000316    16.77306657
    1   ->     9     0.00000258    30.49225484
    1   ->    10     0.00000167    32.46134184
    6   ->    11     0.00000097    19.35496371
    3   ->     8     0.00000020    18.07025019
    3   ->    11     0.00000005    23.74084994

  Energy       4     7.8579247083E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    3   ->     7     0.99966458     7.70348042
    5   ->     7     0.02113236     5.17658767
    4   ->     7     0.01464630     6.70525059
    6   ->     7     0.00204510     3.31759418
    4   ->    12     0.00153636    27.57919464
    6   ->     8     0.00136957    13.68436396
    1   ->    12     0.00091673    37.64701063
    2   ->    12     0.00041941    31.43682423
    2   ->     7     0.00026529    10.56288018
    3   ->     8     0.00020210    18.07025019
    1   ->    11     0.00019254    32.81043609
    5   ->     9     0.00014642    18.89577594
    6   ->    10     0.00010136    19.00586946
    5   ->    12     0.00008768    26.05053172
    4   ->    10     0.00007977    22.39352586
    4   ->    11     0.00006431    22.74262011
    4   ->     8     0.00005580    17.07202036
    6   ->    12     0.00004686    24.19153824
    5   ->     8     0.00003457    15.54335744
    3   ->    11     0.00003198    23.74084994
    3   ->    12     0.00002932    28.57742447
    2   ->    10     0.00002520    26.25115545
    4   ->     9     0.00001094    20.42443886
    6   ->    11     0.00001035    19.35496371
    1   ->     8     0.00001012    27.13983635
    5   ->    11     0.00001006    21.21395719
    3   ->    10     0.00000626    23.39175569
    1   ->     7     0.00000447    16.77306657
    1   ->     9     0.00000442    30.49225484
    1   ->    10     0.00000356    32.46134184
    2   ->    11     0.00000355    26.60024970
    3   ->     9     0.00000342    21.42266869
    6   ->     9     0.00000170    17.03678245
    2   ->     8     0.00000123    20.92964995
    2   ->     9     0.00000102    24.28206845
    5   ->    10     0.00000051    20.86486294

  Energy       5     1.0605691347E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    2   ->     7     0.99999970    10.56288018
    6   ->     8     0.00054129    13.68436396
    5   ->     8     0.00036774    15.54335744
    4   ->     9     0.00025420    20.42443886
    6   ->     9     0.00017262    17.03678245
    5   ->     9     0.00012106    18.89577594
    3   ->     7     0.00011905     7.70348042
    3   ->     8     0.00010509    18.07025019
    4   ->     8     0.00009377    17.07202036
    3   ->    11     0.00008576    23.74084994
    2   ->     9     0.00006827    24.28206845
    2   ->     8     0.00006659    20.92964995
    2   ->    10     0.00002999    26.25115545
    4   ->    12     0.00002782    27.57919464
    6   ->    11     0.00002693    19.35496371
    1   ->    11     0.00002462    32.81043609
    6   ->    10     0.00002255    19.00586946
    5   ->     7     0.00002082     5.17658767
    6   ->     7     0.00002019     3.31759418
    1   ->     9     0.00001777    30.49225484
    2   ->    12     0.00001388    31.43682423
    2   ->    11     0.00001330    26.60024970
    1   ->    12     0.00001102    37.64701063
    5   ->    11     0.00000818    21.21395719
    3   ->    12     0.00000770    28.57742447
    4   ->     7     0.00000671     6.70525059
    3   ->    10     0.00000573    23.39175569
    5   ->    10     0.00000385    20.86486294
    1   ->    10     0.00000291    32.46134184
    5   ->    12     0.00000178    26.05053172
    3   ->     9     0.00000157    21.42266869
    4   ->    11     0.00000139    22.74262011
    6   ->    12     0.00000131    24.19153824
    1   ->     8     0.00000081    27.13983635
    4   ->    10     0.00000077    22.39352586
    1   ->     7     0.00000024    16.77306657

  Energy       6     1.4173413664E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     8     0.99893483    13.68436396
    5   ->     8     0.04564614    15.54335744
    4   ->     9     0.00604151    20.42443886
    2   ->     9     0.00173819    24.28206845
    4   ->    12     0.00159409    27.57919464
    4   ->    10     0.00088023    22.39352586
    1   ->    12     0.00085436    37.64701063
    5   ->     7     0.00069974     5.17658767
    3   ->     8     0.00057038    18.07025019
    6   ->    10     0.00056420    19.00586946
    5   ->    10     0.00051603    20.86486294
    4   ->     8     0.00041695    17.07202036
    4   ->     7     0.00035150     6.70525059
    2   ->    12     0.00032641    31.43682423
    2   ->     7     0.00021842    10.56288018
    5   ->     9     0.00021611    18.89577594
    2   ->    10     0.00021167    26.25115545
    4   ->    11     0.00015984    22.74262011
    2   ->    11     0.00014373    26.60024970
    3   ->     7     0.00012514     7.70348042
    6   ->    11     0.00010961    19.35496371
    1   ->     9     0.00010024    30.49225484
    3   ->     9     0.00009482    21.42266869
    6   ->    12     0.00008093    24.19153824
    6   ->     9     0.00007929    17.03678245
    5   ->    12     0.00007520    26.05053172
    6   ->     7     0.00007244     3.31759418
    1   ->    11     0.00005894    32.81043609
    3   ->    11     0.00004354    23.74084994
    5   ->    11     0.00001483    21.21395719
    3   ->    10     0.00000818    23.39175569
    2   ->     8     0.00000763    20.92964995
    3   ->    12     0.00000423    28.57742447
