# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.23867227
    2      -0.11766737
    3       0.18683360
    4       0.26032051
    5       0.24986533
    6       0.18197565
