# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.06047886
    2      -0.13184564
    3       0.29796631
    4       0.29000252
    5       0.29680702
    6       0.30754865
