
  Energy       1     3.9331142635E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     7     0.99922664     3.76674028
    5   ->     7     0.03929593     5.08881693
    6   ->     9     0.00100349    17.08708398
    4   ->     8     0.00078238    15.92303465
    2   ->     8     0.00030551    19.87936032
    5   ->     9     0.00029270    18.40916063
    3   ->     7     0.00024660     7.83613369
    4   ->    12     0.00018923    27.45804330
    1   ->    12     0.00015966    37.70126311
    5   ->     8     0.00009160    14.35229121
    3   ->     9     0.00006687    21.15647739
    2   ->    12     0.00005427    31.41436898
    2   ->     7     0.00005169    10.61588605
    4   ->    11     0.00003444    22.30891766
    2   ->    11     0.00003414    26.26524334
    4   ->    10     0.00003022    21.66923487
    4   ->     9     0.00002778    19.97990407
    2   ->    10     0.00002596    25.62556054
    1   ->     8     0.00002434    26.16625446
    3   ->    10     0.00002362    22.84580818
    6   ->    10     0.00002326    18.77641478
    5   ->    11     0.00002124    20.73817422
    6   ->    11     0.00001879    19.41609757
    2   ->     9     0.00001316    23.93622975
    1   ->    11     0.00000928    32.55213748
    3   ->     8     0.00000716    17.09960796
    3   ->    11     0.00000629    23.48549098
    1   ->     7     0.00000375    16.90278018
    5   ->    10     0.00000178    20.09849143
    4   ->     7     0.00000157     6.65956037
    5   ->    12     0.00000142    25.88729986
    6   ->    12     0.00000063    24.56522321
    1   ->     9     0.00000045    30.22312389
    3   ->    12     0.00000044    28.63461662
    6   ->     8     0.00000030    13.03021456
    1   ->    10     0.00000000    31.91245468

  Energy       2     6.3902457369E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    5   ->     7     0.89203796     5.08881693
    4   ->     7     0.45131024     6.65956037
    6   ->     7     0.01872101     3.76674028
    3   ->     7     0.01200923     7.83613369
    4   ->    12     0.00753106    27.45804330
    1   ->    12     0.00502001    37.70126311
    6   ->     8     0.00189741    13.03021456
    2   ->    12     0.00180880    31.41436898
    4   ->    11     0.00130165    22.30891766
    3   ->    10     0.00073333    22.84580818
    3   ->     8     0.00070339    17.09960796
    2   ->    11     0.00058015    26.26524334
    5   ->     9     0.00055132    18.40916063
    1   ->    11     0.00050981    32.55213748
    6   ->    10     0.00031914    18.77641478
    5   ->     8     0.00022444    14.35229121
    2   ->     7     0.00021973    10.61588605
    5   ->    11     0.00013204    20.73817422
    6   ->    11     0.00005933    19.41609757
    6   ->     9     0.00004001    17.08708398
    1   ->     7     0.00003703    16.90278018
    4   ->     8     0.00002535    15.92303465
    2   ->     8     0.00002179    19.87936032
    3   ->    12     0.00002167    28.63461662
    5   ->    12     0.00001931    25.88729986
    4   ->    10     0.00000973    21.66923487
    1   ->     9     0.00000696    30.22312389
    6   ->    12     0.00000649    24.56522321
    3   ->     9     0.00000598    21.15647739
    1   ->     8     0.00000583    26.16625446
    1   ->    10     0.00000551    31.91245468
    5   ->    10     0.00000156    20.09849143
    2   ->    10     0.00000028    25.62556054
    4   ->     9     0.00000023    19.97990407
    3   ->    11     0.00000013    23.48549098
    2   ->     9     0.00000008    23.93622975

  Energy       3     6.8612902956E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    4   ->     7     0.96600027     6.65956037
    5   ->     7     0.25815486     5.08881693
    3   ->     7     0.00974511     7.83613369
    6   ->     8     0.00663462    13.03021456
    6   ->     7     0.00554206     3.76674028
    4   ->    12     0.00418507    27.45804330
    1   ->    12     0.00296391    37.70126311
    4   ->    11     0.00130753    22.30891766
    2   ->    12     0.00087583    31.41436898
    3   ->    10     0.00065896    22.84580818
    4   ->     9     0.00046373    19.97990407
    2   ->    11     0.00040173    26.26524334
    2   ->     9     0.00036145    23.93622975
    6   ->     9     0.00026902    17.08708398
    1   ->    11     0.00012941    32.55213748
    5   ->    11     0.00009166    20.73817422
    5   ->     9     0.00007604    18.40916063
    2   ->     8     0.00006463    19.87936032
    4   ->    10     0.00005608    21.66923487
    5   ->     8     0.00004150    14.35229121
    4   ->     8     0.00003955    15.92303465
    3   ->    11     0.00003193    23.48549098
    3   ->     8     0.00003120    17.09960796
    6   ->    11     0.00002963    19.41609757
    3   ->    12     0.00002514    28.63461662
    1   ->     9     0.00002444    30.22312389
    3   ->     9     0.00002155    21.15647739
    1   ->     8     0.00001859    26.16625446
    2   ->     7     0.00001262    10.61588605
    6   ->    12     0.00001209    24.56522321
    5   ->    10     0.00000839    20.09849143
    5   ->    12     0.00000438    25.88729986
    6   ->    10     0.00000427    18.77641478
    1   ->     7     0.00000160    16.90278018
    2   ->    10     0.00000081    25.62556054
    1   ->    10     0.00000006    31.91245468

  Energy       4     7.8803855842E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    3   ->     7     0.99997489     7.83613369
    5   ->     7     0.00702534     5.08881693
    4   ->     7     0.00061431     6.65956037
    4   ->    12     0.00041566    27.45804330
    6   ->     7     0.00038323     3.76674028
    6   ->     8     0.00024030    13.03021456
    1   ->    12     0.00022414    37.70126311
    4   ->     8     0.00013694    15.92303465
    2   ->    12     0.00011281    31.41436898
    5   ->     9     0.00010378    18.40916063
    6   ->     9     0.00010200    17.08708398
    3   ->     8     0.00006552    17.09960796
    1   ->    11     0.00005843    32.55213748
    3   ->    11     0.00004231    23.48549098
    4   ->    11     0.00003341    22.30891766
    2   ->    10     0.00001553    25.62556054
    2   ->     7     0.00001243    10.61588605
    5   ->     8     0.00001227    14.35229121
    6   ->    11     0.00000770    19.41609757
    6   ->    10     0.00000712    18.77641478
    2   ->     8     0.00000698    19.87936032
    2   ->    11     0.00000599    26.26524334
    3   ->    10     0.00000543    22.84580818
    1   ->    10     0.00000542    31.91245468
    1   ->     7     0.00000540    16.90278018
    1   ->     8     0.00000515    26.16625446
    1   ->     9     0.00000413    30.22312389
    4   ->     9     0.00000333    19.97990407
    5   ->    12     0.00000275    25.88729986
    5   ->    11     0.00000244    20.73817422
    2   ->     9     0.00000128    23.93622975
    3   ->    12     0.00000071    28.63461662
    5   ->    10     0.00000068    20.09849143
    4   ->    10     0.00000043    21.66923487
    6   ->    12     0.00000025    24.56522321
    3   ->     9     0.00000002    21.15647739

  Energy       5     1.0645173619E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    2   ->     7     0.99999770    10.61588605
    6   ->     8     0.00211026    13.03021456
    5   ->     8     0.00029993    14.35229121
    4   ->     9     0.00020086    19.97990407
    2   ->     9     0.00006688    23.93622975
    3   ->     8     0.00005407    17.09960796
    6   ->     9     0.00003784    17.08708398
    5   ->     9     0.00003578    18.40916063
    6   ->    10     0.00003467    18.77641478
    4   ->     8     0.00003120    15.92303465
    5   ->     7     0.00002822     5.08881693
    2   ->     8     0.00002359    19.87936032
    4   ->     7     0.00001659     6.65956037
    3   ->    11     0.00001495    23.48549098
    4   ->    12     0.00001226    27.45804330
    1   ->    12     0.00001196    37.70126311
    2   ->    11     0.00001165    26.26524334
    2   ->    10     0.00001068    25.62556054
    6   ->     7     0.00000985     3.76674028
    6   ->    11     0.00000804    19.41609757
    1   ->     9     0.00000781    30.22312389
    5   ->    11     0.00000511    20.73817422
    3   ->    10     0.00000466    22.84580818
    3   ->     7     0.00000465     7.83613369
    2   ->    12     0.00000441    31.41436898
    3   ->     9     0.00000352    21.15647739
    1   ->     7     0.00000252    16.90278018
    3   ->    12     0.00000226    28.63461662
    1   ->    10     0.00000145    31.91245468
    1   ->    11     0.00000102    32.55213748
    5   ->    10     0.00000058    20.09849143
    1   ->     8     0.00000008    26.16625446
    5   ->    12     0.00000006    25.88729986
    6   ->    12     0.00000004    24.56522321
    4   ->    10     0.00000001    21.66923487
    4   ->    11     0.00000001    22.30891766

  Energy       6     1.3706295705E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     8     0.99176162    13.03021456
    5   ->     8     0.12763711    14.35229121
    4   ->     9     0.00978320    19.97990407
    2   ->     9     0.00352980    23.93622975
    6   ->    10     0.00148594    18.77641478
    3   ->     8     0.00137589    17.09960796
    4   ->    12     0.00124944    27.45804330
    4   ->    11     0.00104012    22.30891766
    2   ->     7     0.00101036    10.61588605
    5   ->     7     0.00083509     5.08881693
    4   ->    10     0.00066774    21.66923487
    1   ->    12     0.00054783    37.70126311
    4   ->     7     0.00036894     6.65956037
    1   ->     9     0.00020696    30.22312389
    2   ->    12     0.00019828    31.41436898
    5   ->    10     0.00015807    20.09849143
    2   ->    10     0.00013754    25.62556054
    1   ->     7     0.00010085    16.90278018
    4   ->     8     0.00006403    15.92303465
    3   ->     9     0.00006059    21.15647739
    1   ->    11     0.00003642    32.55213748
    6   ->     9     0.00003057    17.08708398
    3   ->     7     0.00002585     7.83613369
    6   ->     7     0.00002308     3.76674028
    1   ->    10     0.00002145    31.91245468
    5   ->     9     0.00002032    18.40916063
    6   ->    12     0.00001492    24.56522321
    5   ->    11     0.00001147    20.73817422
    3   ->    11     0.00001045    23.48549098
    3   ->    12     0.00000643    28.63461662
    2   ->    11     0.00000625    26.26524334
    2   ->     8     0.00000578    19.87936032
    1   ->     8     0.00000368    26.16625446
