
       #      w [eV]       Osc.Str.        Transition

 ==========================================================

       1      2.903       0.0091132        6   ->     7  
       2      6.093       0.1296997        5   ->     7  
       3      7.268       0.0111859        4   ->     7  
       4      7.924       0.0643963        3   ->     7  
       5     10.855       0.0083007        2   ->     7  
       6     14.160       0.3245847        6   ->     8  
       7     16.530       0.1580546        6   ->     9  
       8     17.350       0.0266815        5   ->     8  
       9     17.390       0.0146853        1   ->     7  
      10     17.898       0.1058859        6   ->    10  
      11     18.525       0.2432155        4   ->     8  
      12     19.181       0.0432303        3   ->     8  
      13     19.720       0.1674979        5   ->     9  
      14     19.820       0.0511525        6   ->    11  
      15     20.895       0.2815749        4   ->     9  
      16     21.088       0.0765190        5   ->    10  
      17     21.551       0.0331816        3   ->     9  
      18     22.112       0.1019740        2   ->     8  
      19     22.263       0.1241412        4   ->    10  
      20     22.919       0.1067931        3   ->    10  
      21     23.010       0.0108452        5   ->    11  
      22     24.185       0.0233605        4   ->    11  
      23     24.483       0.1039074        2   ->     9  
      24     24.841       0.4016008        3   ->    11  
      25     25.851       0.2492798        2   ->    10  
      26     27.773       0.1627788        2   ->    11  
      27     28.647       0.1375268        1   ->     8  
      28     31.017       0.0922098        1   ->     9  
      29     31.846       0.0029168        6   ->    12  
      30     32.385       0.0896127        1   ->    10  
      31     34.307       0.1970652        1   ->    11  
      32     35.036       0.0080560        5   ->    12  
      33     36.211       0.6059691        4   ->    12  
      34     36.867       0.0310787        3   ->    12  
      35     39.798       0.3783770        2   ->    12  
      36     46.333       1.5041851        1   ->    12  

