# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.13525415
    2      -0.14306932
    3       0.19519000
    4       0.30956775
    5       0.27328044
    6       0.22977699
