# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.07518924
    2      -0.12696246
    3       0.29877487
    4       0.28943639
    5       0.29883792
    6       0.31510253
