# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.00356507
    2      -0.09347348
    3       0.26445133
    4       0.27807494
    5       0.29914725
    6       0.24823490
