
       #      w [eV]       Osc.Str.        Transition

 ==========================================================

       1      3.061       0.0186627        6   ->     7  
       2      5.622       0.1398537        5   ->     7  
       3      6.870       0.0139213        4   ->     7  
       4      7.895       0.0368105        3   ->     7  
       5     10.666       0.0070549        2   ->     7  
       6     13.407       0.2625000        6   ->     8  
       7     15.968       0.0474031        5   ->     8  
       8     16.445       0.2085526        6   ->     9  
       9     17.101       0.0081800        1   ->     7  
      10     17.217       0.2438116        4   ->     8  
      11     18.242       0.0347837        3   ->     8  
      12     18.831       0.0485626        6   ->    10  
      13     19.006       0.1850142        5   ->     9  
      14     19.434       0.0694149        6   ->    11  
      15     20.255       0.2518584        4   ->     9  
      16     21.013       0.0881786        2   ->     8  
      17     21.280       0.0146418        3   ->     9  
      18     21.392       0.0228910        5   ->    10  
      19     21.995       0.0160446        5   ->    11  
      20     22.640       0.0451447        4   ->    10  
      21     23.243       0.0156209        4   ->    11  
      22     23.665       0.1397566        3   ->    10  
      23     24.051       0.1016412        2   ->     9  
      24     24.268       0.4448688        3   ->    11  
      25     26.436       0.3089234        2   ->    10  
      26     27.039       0.0954338        2   ->    11  
      27     27.448       0.1195849        1   ->     8  
      28     27.938       0.0063537        6   ->    12  
      29     30.486       0.0984859        1   ->     9  
      30     30.499       0.0040190        5   ->    12  
      31     31.748       0.6720584        4   ->    12  
      32     32.773       0.0431172        3   ->    12  
      33     32.871       0.1636849        1   ->    10  
      34     33.474       0.2359652        1   ->    11  
      35     35.544       0.3536354        2   ->    12  
      36     41.979       1.1431242        1   ->    12  

