# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.04483255
    2      -0.08926701
    3       0.26161552
    4       0.28987767
    5       0.29422186
    6       0.28838450
