# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.07713187
    2      -0.11005704
    3       0.29450287
    4       0.28698316
    5       0.29742257
    6       0.30828031
