# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.04697930
    2      -0.09237012
    3       0.28886326
    4       0.28490122
    5       0.29504664
    6       0.27053829
