# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.05278737
    2      -0.12615162
    3       0.29098023
    4       0.28850000
    5       0.29526001
    6       0.30419874
