# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.19623359
    2      -0.13412459
    3       0.20482438
    4       0.25608624
    5       0.28471071
    6       0.19226967
