# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.21693808
    2      -0.14562039
    3       0.19776812
    4       0.27566094
    5       0.25982083
    6       0.19543242
