# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.03052875
    2      -0.08176532
    3       0.21820021
    4       0.29478416
    5       0.28799221
    6       0.25025999
