# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.03143178
    2      -0.10143714
    3       0.23494428
    4       0.28737764
    5       0.29912635
    6       0.24855709
