# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.18453803
    2      -0.15905336
    3       0.19980384
    4       0.29533473
    5       0.26558931
    6       0.21378746
