
       #      w [eV]       Osc.Str.        Transition

 ==========================================================

       1      2.099       0.0527023        6   ->     7  
       2      4.088       0.0434353        5   ->     7  
       3      4.729       0.0298449        4   ->     7  
       4      5.555       0.0055746        3   ->     7  
       5      9.630       0.0027587        2   ->     7  
       6     10.099       0.0558057        6   ->     8  
       7     12.087       0.0009012        5   ->     8  
       8     12.729       0.5073807        4   ->     8  
       9     13.555       0.0222720        3   ->     8  
      10     14.227       0.0018564        1   ->     7  
      11     16.223       0.0532525        6   ->     9  
      12     16.775       0.0466080        6   ->    10  
      13     17.630       0.0454851        2   ->     8  
      14     17.779       0.0149621        6   ->    11  
      15     18.211       0.1485354        5   ->     9  
      16     18.763       0.2573110        5   ->    10  
      17     18.852       0.1019615        4   ->     9  
      18     19.404       0.0649446        4   ->    10  
      19     19.678       0.1671180        3   ->     9  
      20     19.767       0.2473778        5   ->    11  
      21     20.230       0.1466646        3   ->    10  
      22     20.408       0.1671125        4   ->    11  
      23     21.234       0.0216755        3   ->    11  
      24     22.023       0.0343800        6   ->    12  
      25     22.226       0.3598754        1   ->     8  
      26     23.753       0.0734252        2   ->     9  
      27     24.011       0.0795969        5   ->    12  
      28     24.306       0.1657877        2   ->    10  
      29     24.652       0.0925433        4   ->    12  
      30     25.309       0.3561071        2   ->    11  
      31     25.478       0.3773350        3   ->    12  
      32     28.350       0.3272810        1   ->     9  
      33     28.902       0.1305880        1   ->    10  
      34     29.553       0.1671986        2   ->    12  
      35     29.906       0.0244100        1   ->    11  
      36     34.150       0.1632711        1   ->    12  

