# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.01726907
    2      -0.10046566
    3       0.25689968
    4       0.29384418
    5       0.29029929
    6       0.27669159
