# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.05041050
    2      -0.11905762
    3       0.28490448
    4       0.28676456
    5       0.29728390
    6       0.30051518
