
       #      w [eV]       Osc.Str.        Transition

 ==========================================================

       1      1.955       0.0237501        6   ->     7  
       2      4.869       0.0473020        5   ->     7  
       3      5.783       0.0279449        4   ->     7  
       4      6.102       0.0472043        3   ->     7  
       5      9.880       0.0048828        2   ->     7  
       6     14.431       0.0657358        6   ->     8  
       7     15.302       0.0076178        1   ->     7  
       8     16.359       0.1326070        6   ->     9  
       9     17.216       0.0401288        6   ->    10  
      10     17.345       0.1543085        5   ->     8  
      11     17.692       0.0935050        6   ->    11  
      12     18.260       0.3497712        4   ->     8  
      13     18.579       0.0562335        3   ->     8  
      14     19.273       0.1757460        5   ->     9  
      15     20.130       0.2396473        5   ->    10  
      16     20.187       0.2528751        4   ->     9  
      17     20.506       0.0593803        3   ->     9  
      18     20.606       0.0689002        5   ->    11  
      19     21.044       0.0806121        4   ->    10  
      20     21.216       0.0177200        6   ->    12  
      21     21.363       0.0949838        3   ->    10  
      22     21.520       0.1873746        4   ->    11  
      23     21.839       0.0405016        3   ->    11  
      24     22.357       0.0886063        2   ->     8  
      25     24.130       0.0188968        5   ->    12  
      26     24.284       0.1768120        2   ->     9  
      27     25.044       0.2293732        4   ->    12  
      28     25.141       0.2521254        2   ->    10  
      29     25.363       0.4087469        3   ->    12  
      30     25.617       0.0817765        2   ->    11  
      31     27.778       0.2706054        1   ->     8  
      32     29.141       0.2511828        2   ->    12  
      33     29.706       0.1279119        1   ->     9  
      34     30.563       0.0765804        1   ->    10  
      35     31.039       0.7453963        1   ->    11  
      36     34.563       0.0651693        1   ->    12  

