
     w [eV]       Osc.Str.         Transition         Weight      KS [eV]    Sym.

 ================================================================================

      3.295        0.05016011         6   ->     7        0.994       2.273      S
      4.437        0.00483207         5   ->     7        1.000       4.403      S
      4.774        0.02056588         4   ->     7        1.000       4.662      S
      5.940        0.00088984         3   ->     7        1.000       5.926      S
      7.901        0.01003214         6   ->     8        1.000       7.816      S
      9.973        0.00644569         5   ->     8        1.000       9.946      S
     10.032        0.00028115         2   ->     7        1.000      10.023      S
     11.474        0.00063264         3   ->     8        1.000      11.470      S
