# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.03598862
    2      -0.10426352
    3       0.26612790
    4       0.28711353
    5       0.29886460
    6       0.28814611
