# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.03105865
    2      -0.07076519
    3       0.26139232
    4       0.29690550
    5       0.27937590
    6       0.26415011
