# MULLIKEN CHARGES of excited state S 2
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.16091352
    2      -0.06195422
    3       0.20946050
    4       0.25891997
    5       0.26592326
    6       0.16673697
