# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.02742308
    2      -0.07751795
    3       0.22444574
    4       0.29215328
    5       0.29098002
    6       0.24251582
