
       #      w [eV]       Osc.Str.        Transition

 ==========================================================

       1      1.996       0.0053514        6   ->     7  
       2      5.877       0.0818888        5   ->     7  
       3      6.879       0.0093224        4   ->     7  
       4      7.403       0.1051327        3   ->     7  
       5     10.430       0.0125709        2   ->     7  
       6     14.869       0.3156416        6   ->     8  
       7     16.262       0.1942010        6   ->     9  
       8     16.924       0.0176750        1   ->     7  
       9     17.486       0.0497966        6   ->    10  
      10     18.750       0.0261966        5   ->     8  
      11     19.299       0.0266029        6   ->    11  
      12     19.752       0.2466233        4   ->     8  
      13     20.143       0.2637783        5   ->     9  
      14     20.276       0.0192962        3   ->     8  
      15     21.145       0.2781972        4   ->     9  
      16     21.368       0.0563809        5   ->    10  
      17     21.669       0.0121933        3   ->     9  
      18     22.369       0.0982693        4   ->    10  
      19     22.894       0.0900725        3   ->    10  
      20     23.181       0.0116228        5   ->    11  
      21     23.303       0.1637747        2   ->     8  
      22     24.182       0.0186270        4   ->    11  
      23     24.696       0.0973928        2   ->     9  
      24     24.706       0.4570125        3   ->    11  
      25     25.921       0.2517392        2   ->    10  
      26     27.734       0.1360081        2   ->    11  
      27     29.797       0.1081492        1   ->     8  
      28     31.190       0.0531370        1   ->     9  
      29     32.030       0.0042296        6   ->    12  
      30     32.415       0.1481914        1   ->    10  
      31     34.228       0.1963560        1   ->    11  
      32     35.912       0.0026850        5   ->    12  
      33     36.913       0.6763424        4   ->    12  
      34     37.438       0.0203474        3   ->    12  
      35     40.465       0.3316601        2   ->    12  
      36     46.959       1.5644747        1   ->    12  

