# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.23725184
    2      -0.13402422
    3       0.18705192
    4       0.26906212
    5       0.25249077
    6       0.18816757
