# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.10892055
    2      -0.15747475
    3       0.22008354
    4       0.30309020
    5       0.29241303
    6       0.23296744
