
       #      w [eV]       Osc.Str.        Transition

 ==========================================================

       1      3.701       0.0280215        6   ->     7  
       2      4.997       0.1464509        5   ->     7  
       3      6.690       0.0274014        4   ->     7  
       4      7.890       0.0066994        3   ->     7  
       5     10.648       0.0042942        2   ->     7  
       6     13.500       0.2312461        6   ->     8  
       7     14.796       0.0464971        5   ->     8  
       8     16.489       0.2498426        4   ->     8  
       9     16.867       0.0020150        1   ->     7  
      10     17.600       0.2933098        6   ->     9  
      11     17.690       0.0400346        3   ->     8  
      12     18.896       0.1272914        5   ->     9  
      13     19.685       0.0745030        6   ->    10  
      14     20.444       0.0161395        6   ->    11  
      15     20.448       0.0651833        2   ->     8  
      16     20.589       0.1827808        4   ->     9  
      17     20.980       0.0069089        5   ->    10  
      18     21.740       0.0037701        5   ->    11  
      19     21.790       0.0264009        3   ->     9  
      20     22.673       0.0074340        4   ->    10  
      21     23.433       0.0319619        4   ->    11  
      22     23.874       0.1283821        3   ->    10  
      23     24.049       0.0311972        6   ->    12  
      24     24.547       0.1624331        2   ->     9  
      25     24.634       0.4244857        3   ->    11  
      26     25.344       0.0293303        5   ->    12  
      27     26.632       0.2922733        2   ->    10  
      28     26.666       0.1378755        1   ->     8  
      29     27.038       0.6924017        4   ->    12  
      30     27.392       0.0647354        2   ->    11  
      31     28.238       0.1078532        3   ->    12  
      32     30.766       0.0622791        1   ->     9  
      33     30.996       0.3377494        2   ->    12  
      34     32.851       0.2517726        1   ->    10  
      35     33.610       0.4467119        1   ->    11  
      36     37.215       0.6129094        1   ->    12  

