# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.09708149
    2      -0.11845560
    3       0.20641674
    4       0.31071151
    5       0.27768857
    6       0.22655729
