# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.19227190
    2      -0.15267459
    3       0.20694390
    4       0.28113022
    5       0.27338578
    6       0.19894279
