# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.24086551
    2      -0.10586895
    3       0.17530081
    4       0.24965674
    5       0.25772137
    6       0.18232452
