# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.21691496
    2      -0.14875208
    3       0.19911169
    4       0.27754906
    5       0.26195583
    6       0.19322054
