# MULLIKEN CHARGES of excited state S 2
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.17464766
    2      -0.05567686
    3       0.16962522
    4       0.26308312
    5       0.25780580
    6       0.19051507
