# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.01600192
    2      -0.08435117
    3       0.25801860
    4       0.28744553
    5       0.29738131
    6       0.22550381
