# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.05361588
    2      -0.11278078
    3       0.29701210
    4       0.29483771
    5       0.29185905
    6       0.28268780
