
  Energy       1     3.2767171639E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     7     0.99835862     2.89693189
    5   ->     7     0.05711530     5.46045486
    3   ->     7     0.00382626     7.50667971
    4   ->    12     0.00117768    28.55635687
    1   ->    12     0.00101434    38.63907796
    6   ->     8     0.00052541    14.17081923
    5   ->     9     0.00041936    18.94532109
    4   ->     8     0.00025806    17.86352069
    5   ->     8     0.00024657    16.73434220
    2   ->    12     0.00024471    32.44319115
    4   ->     7     0.00024351     6.58963335
    4   ->    10     0.00019790    22.07870178
    3   ->    10     0.00018327    22.99574815
    2   ->    11     0.00016540    27.07143486
    4   ->    11     0.00014673    23.18460058
    6   ->     9     0.00012314    16.38179812
    2   ->     7     0.00008173    10.47646763
    2   ->     8     0.00004729    21.75035497
    2   ->     9     0.00004265    23.96133386
    3   ->     9     0.00004237    20.99154594
    3   ->    11     0.00002859    24.10164694
    1   ->    10     0.00002708    32.16142288
    1   ->    11     0.00002630    33.26732168
    3   ->    12     0.00002599    29.47340323
    5   ->    11     0.00001996    22.05542209
    2   ->    10     0.00001808    25.96553606
    1   ->     9     0.00001659    30.15722068
    5   ->    12     0.00000858    27.42717838
    1   ->     7     0.00000624    16.67235445
    4   ->     9     0.00000580    20.07449958
    5   ->    10     0.00000457    20.94952330
    6   ->    11     0.00000207    19.49189912
    6   ->    10     0.00000093    18.38600033
    1   ->     8     0.00000015    27.94624178
    6   ->    12     0.00000009    24.86365541
    3   ->     8     0.00000000    18.78056705

  Energy       2     6.2686262715E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    5   ->     7     0.99587402     5.46045486
    3   ->     7     0.08925930     7.50667971
    6   ->     7     0.01416092     2.89693189
    6   ->     8     0.00529874    14.17081923
    4   ->    12     0.00430845    28.55635687
    1   ->    12     0.00331952    38.63907796
    4   ->     7     0.00258344     6.58963335
    2   ->    12     0.00087326    32.44319115
    4   ->     9     0.00071158    20.07449958
    4   ->    11     0.00069013    23.18460058
    4   ->    10     0.00061999    22.07870178
    6   ->     9     0.00056585    16.38179812
    3   ->    10     0.00049401    22.99574815
    2   ->    11     0.00025864    27.07143486
    2   ->     9     0.00014116    23.96133386
    1   ->    11     0.00012010    33.26732168
    1   ->    10     0.00011150    32.16142288
    2   ->     8     0.00009519    21.75035497
    3   ->    12     0.00008663    29.47340323
    3   ->    11     0.00007298    24.10164694
    2   ->    10     0.00005941    25.96553606
    6   ->    11     0.00004664    19.49189912
    5   ->     9     0.00004141    18.94532109
    6   ->    10     0.00003822    18.38600033
    1   ->     8     0.00003380    27.94624178
    5   ->     8     0.00002920    16.73434220
    5   ->    12     0.00002737    27.42717838
    3   ->     9     0.00001552    20.99154594
    2   ->     7     0.00000965    10.47646763
    3   ->     8     0.00000732    18.78056705
    5   ->    11     0.00000618    22.05542209
    4   ->     8     0.00000509    17.86352069
    5   ->    10     0.00000481    20.94952330
    1   ->     7     0.00000211    16.67235445
    6   ->    12     0.00000017    24.86365541
    1   ->     9     0.00000000    30.15722068

  Energy       3     6.6326533265E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    4   ->     7     0.99999790     6.58963335
    5   ->     7     0.00199091     5.46045486
    6   ->     9     0.00026733    16.38179812
    5   ->     9     0.00025907    18.94532109
    3   ->     7     0.00018128     7.50667971
    4   ->     8     0.00012686    17.86352069
    2   ->     9     0.00012387    23.96133386
    6   ->     8     0.00012118    14.17081923
    4   ->     9     0.00008519    20.07449958
    5   ->     8     0.00007071    16.73434220
    3   ->    10     0.00005455    22.99574815
    3   ->    11     0.00005272    24.10164694
    4   ->    10     0.00003908    22.07870178
    4   ->    11     0.00002950    23.18460058
    2   ->    10     0.00002635    25.96553606
    2   ->     8     0.00002265    21.75035497
    1   ->    10     0.00001774    32.16142288
    1   ->     8     0.00001667    27.94624178
    2   ->     7     0.00001573    10.47646763
    1   ->     7     0.00001284    16.67235445
    3   ->    12     0.00000906    29.47340323
    1   ->    12     0.00000869    38.63907796
    3   ->     8     0.00000712    18.78056705
    1   ->    11     0.00000378    33.26732168
    3   ->     9     0.00000210    20.99154594
    2   ->    11     0.00000117    27.07143486
    5   ->    12     0.00000088    27.42717838
    4   ->    12     0.00000078    28.55635687
    6   ->    12     0.00000077    24.86365541
    6   ->     7     0.00000066     2.89693189
    5   ->    10     0.00000066    20.94952330
    6   ->    11     0.00000043    19.49189912
    1   ->     9     0.00000037    30.15722068
    2   ->    12     0.00000012    32.44319115
    6   ->    10     0.00000002    18.38600033
    5   ->    11     0.00000000    22.05542209

  Energy       4     7.7847961879E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    3   ->     7     0.99914245     7.50667971
    5   ->     7     0.04115169     5.46045486
    6   ->     8     0.00256667    14.17081923
    6   ->     7     0.00241334     2.89693189
    4   ->    12     0.00240811    28.55635687
    1   ->    12     0.00135530    38.63907796
    2   ->    12     0.00057284    32.44319115
    4   ->     7     0.00052200     6.58963335
    1   ->    11     0.00029839    33.26732168
    3   ->     8     0.00024080    18.78056705
    5   ->     8     0.00015385    16.73434220
    6   ->    10     0.00014526    18.38600033
    4   ->     9     0.00013705    20.07449958
    1   ->    10     0.00012954    32.16142288
    4   ->    10     0.00010472    22.07870178
    5   ->     9     0.00007923    18.94532109
    4   ->     8     0.00007606    17.86352069
    4   ->    11     0.00007210    23.18460058
    5   ->    10     0.00003887    20.94952330
    3   ->    11     0.00002615    24.10164694
    3   ->    12     0.00002151    29.47340323
    6   ->     9     0.00002030    16.38179812
    1   ->     7     0.00001889    16.67235445
    2   ->     9     0.00000951    23.96133386
    3   ->     9     0.00000911    20.99154594
    1   ->     8     0.00000873    27.94624178
    5   ->    12     0.00000704    27.42717838
    5   ->    11     0.00000638    22.05542209
    2   ->     8     0.00000605    21.75035497
    2   ->    10     0.00000592    25.96553606
    3   ->    10     0.00000532    22.99574815
    2   ->     7     0.00000283    10.47646763
    2   ->    11     0.00000223    27.07143486
    6   ->    11     0.00000014    19.49189912
    6   ->    12     0.00000000    24.86365541
    1   ->     9     0.00000000    30.15722068

  Energy       5     1.0514928477E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    2   ->     7     0.99999992    10.47646763
    6   ->     9     0.00020702    16.38179812
    5   ->     9     0.00018820    18.94532109
    4   ->     9     0.00016383    20.07449958
    5   ->     8     0.00014909    16.73434220
    3   ->    11     0.00012254    24.10164694
    2   ->     8     0.00009482    21.75035497
    6   ->     8     0.00008379    14.17081923
    6   ->    11     0.00005244    19.49189912
    2   ->    10     0.00004492    25.96553606
    2   ->     9     0.00003620    23.96133386
    4   ->    10     0.00003358    22.07870178
    4   ->     8     0.00002569    17.86352069
    1   ->    10     0.00002150    32.16142288
    5   ->    11     0.00002061    22.05542209
    3   ->     9     0.00001813    20.99154594
    1   ->     9     0.00001585    30.15722068
    3   ->    12     0.00001177    29.47340323
    3   ->    10     0.00001077    22.99574815
    3   ->     8     0.00000726    18.78056705
    5   ->    10     0.00000528    20.94952330
    6   ->     7     0.00000503     2.89693189
    4   ->     7     0.00000457     6.58963335
    1   ->    12     0.00000388    38.63907796
    1   ->     7     0.00000329    16.67235445
    1   ->     8     0.00000250    27.94624178
    5   ->     7     0.00000215     5.46045486
    3   ->     7     0.00000207     7.50667971
    1   ->    11     0.00000181    33.26732168
    6   ->    12     0.00000135    24.86365541
    4   ->    12     0.00000069    28.55635687
    5   ->    12     0.00000067    27.42717838
    2   ->    11     0.00000048    27.07143486
    6   ->    10     0.00000037    18.38600033
    2   ->    12     0.00000012    32.44319115
    4   ->    11     0.00000001    23.18460058

  Energy       6     1.4680792074E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     8     0.99983112    14.17081923
    5   ->     8     0.01632103    16.73434220
    4   ->     9     0.00681141    20.07449958
    4   ->     8     0.00331825    17.86352069
    4   ->    10     0.00194079    22.07870178
    4   ->    12     0.00182153    28.55635687
    2   ->     9     0.00178895    23.96133386
    1   ->    12     0.00114998    38.63907796
    6   ->    10     0.00086893    18.38600033
    5   ->     7     0.00080607     5.46045486
    3   ->     8     0.00047165    18.78056705
    2   ->    12     0.00044820    32.44319115
    2   ->     8     0.00035385    21.75035497
    5   ->    10     0.00031127    20.94952330
    3   ->     7     0.00029919     7.50667971
    4   ->    11     0.00026431    23.18460058
    3   ->     9     0.00022658    20.99154594
    6   ->    11     0.00018838    19.49189912
    6   ->     9     0.00010878    16.38179812
    1   ->    11     0.00010577    33.26732168
    6   ->     7     0.00007179     2.89693189
    2   ->    11     0.00006921    27.07143486
    2   ->    10     0.00006242    25.96553606
    1   ->     9     0.00005770    30.15722068
    5   ->    12     0.00003470    27.42717838
    3   ->    12     0.00003366    29.47340323
    2   ->     7     0.00003194    10.47646763
    5   ->     9     0.00002137    18.94532109
    5   ->    11     0.00002016    22.05542209
    6   ->    12     0.00001597    24.86365541
    1   ->     7     0.00000929    16.67235445
    4   ->     7     0.00000787     6.58963335
    3   ->    10     0.00000696    22.99574815
