
  Energy       1     3.8989639681E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     7     0.99584564     3.56950506
    5   ->     7     0.09103697     5.35509221
    3   ->     7     0.00134324     7.83792036
    4   ->    12     0.00081341    27.34060680
    1   ->    12     0.00065284    37.44425681
    4   ->     8     0.00052092    17.46566645
    5   ->     9     0.00050704    19.20904724
    6   ->     9     0.00035765    17.42346009
    5   ->     8     0.00019012    16.03517953
    2   ->    12     0.00018971    31.27716356
    4   ->    11     0.00017496    23.37842715
    2   ->    11     0.00015164    27.31498392
    2   ->     8     0.00012903    21.40222322
    6   ->     8     0.00011723    14.24959238
    4   ->    10     0.00009897    22.74141692
    3   ->    10     0.00008997    23.79375815
    2   ->     7     0.00008666    10.72213590
    3   ->     9     0.00006566    21.69187539
    1   ->    11     0.00005767    33.48207717
    2   ->     9     0.00003825    24.57609093
    3   ->    11     0.00001907    24.43076838
    5   ->    10     0.00001308    21.31093000
    1   ->    10     0.00001211    32.84506693
    5   ->    11     0.00001069    21.94794023
    3   ->     8     0.00001039    18.51800768
    1   ->     9     0.00000909    30.74318418
    1   ->     7     0.00000815    16.88922914
    4   ->     7     0.00000693     6.78557913
    6   ->    10     0.00000570    19.52534285
    4   ->     9     0.00000463    20.63953416
    1   ->     8     0.00000427    27.56931647
    3   ->    12     0.00000423    28.39294802
    6   ->    12     0.00000236    24.12453273
    6   ->    11     0.00000201    20.16235309
    5   ->    12     0.00000005    25.91011988
    2   ->    10     0.00000000    26.67797368

  Energy       2     6.4385489785E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    5   ->     7     0.98800843     5.35509221
    4   ->     7     0.14241229     6.78557913
    3   ->     7     0.04474369     7.83792036
    6   ->     7     0.03813350     3.56950506
    4   ->    12     0.00711740    27.34060680
    1   ->    12     0.00478583    37.44425681
    6   ->     8     0.00463839    14.24959238
    4   ->    11     0.00169029    23.37842715
    2   ->    12     0.00153148    31.27716356
    2   ->    11     0.00061325    27.31498392
    3   ->    10     0.00060959    23.79375815
    1   ->    11     0.00058712    33.48207717
    4   ->     9     0.00048469    20.63953416
    4   ->    10     0.00041209    22.74141692
    6   ->     9     0.00021256    17.42346009
    3   ->     8     0.00015226    18.51800768
    6   ->    10     0.00013833    19.52534285
    1   ->    10     0.00012268    32.84506693
    2   ->     8     0.00010980    21.40222322
    3   ->    11     0.00007060    24.43076838
    5   ->     9     0.00006968    19.20904724
    5   ->     8     0.00006003    16.03517953
    4   ->     8     0.00005673    17.46566645
    2   ->    10     0.00004971    26.67797368
    6   ->    11     0.00004879    20.16235309
    1   ->     8     0.00004623    27.56931647
    3   ->    12     0.00004598    28.39294802
    2   ->     7     0.00002183    10.72213590
    5   ->    11     0.00001985    21.94794023
    6   ->    12     0.00001812    24.12453273
    1   ->     7     0.00001567    16.88922914
    2   ->     9     0.00001557    24.57609093
    3   ->     9     0.00001336    21.69187539
    1   ->     9     0.00000394    30.74318418
    5   ->    10     0.00000147    21.31093000
    5   ->    12     0.00000010    25.91011988

  Energy       3     6.8720134861E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    4   ->     7     0.99737922     6.78557913
    5   ->     7     0.07183474     5.35509221
    3   ->     7     0.00779327     7.83792036
    6   ->     7     0.00288698     3.56950506
    6   ->     8     0.00188202    14.24959238
    4   ->    12     0.00089732    27.34060680
    1   ->    12     0.00071777    37.44425681
    4   ->    11     0.00036894    23.37842715
    4   ->     9     0.00036087    20.63953416
    6   ->     9     0.00031182    17.42346009
    3   ->    10     0.00019901    23.79375815
    2   ->    12     0.00017006    31.27716356
    2   ->     9     0.00016971    24.57609093
    4   ->    10     0.00015796    22.74141692
    2   ->    11     0.00011922    27.31498392
    5   ->     8     0.00011357    16.03517953
    5   ->     9     0.00007166    19.20904724
    2   ->     8     0.00007126    21.40222322
    4   ->     8     0.00006256    17.46566645
    1   ->    11     0.00003878    33.48207717
    1   ->     8     0.00003470    27.56931647
    2   ->     7     0.00002583    10.72213590
    3   ->    12     0.00002477    28.39294802
    2   ->    10     0.00002416    26.67797368
    6   ->    12     0.00000831    24.12453273
    3   ->    11     0.00000758    24.43076838
    6   ->    11     0.00000603    20.16235309
    3   ->     9     0.00000585    21.69187539
    3   ->     8     0.00000380    18.51800768
    5   ->    10     0.00000377    21.31093000
    5   ->    11     0.00000310    21.94794023
    6   ->    10     0.00000211    19.52534285
    5   ->    12     0.00000156    25.91011988
    1   ->     7     0.00000129    16.88922914
    1   ->    10     0.00000029    32.84506693
    1   ->     9     0.00000010    30.74318418

  Energy       4     7.9621309506E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    3   ->     7     0.99981747     7.83792036
    5   ->     7     0.01892331     5.35509221
    6   ->     7     0.00193423     3.56950506
    4   ->    12     0.00125221    27.34060680
    6   ->     8     0.00081793    14.24959238
    1   ->    12     0.00061791    37.44425681
    4   ->     7     0.00058589     6.78557913
    2   ->    12     0.00032415    31.27716356
    1   ->    11     0.00022148    33.48207717
    3   ->     8     0.00015999    18.51800768
    4   ->    11     0.00012203    23.37842715
    5   ->     9     0.00012104    19.20904724
    4   ->     8     0.00010751    17.46566645
    6   ->    10     0.00006105    19.52534285
    4   ->     9     0.00004488    20.63953416
    5   ->     8     0.00003994    16.03517953
    4   ->    10     0.00003781    22.74141692
    1   ->    10     0.00003563    32.84506693
    2   ->     7     0.00002572    10.72213590
    2   ->    11     0.00002025    27.31498392
    3   ->    11     0.00001888    24.43076838
    6   ->     9     0.00001103    17.42346009
    1   ->     7     0.00000982    16.88922914
    2   ->     9     0.00000814    24.57609093
    5   ->    10     0.00000573    21.31093000
    6   ->    11     0.00000295    20.16235309
    6   ->    12     0.00000239    24.12453273
    3   ->    12     0.00000221    28.39294802
    3   ->     9     0.00000219    21.69187539
    1   ->     8     0.00000152    27.56931647
    5   ->    11     0.00000149    21.94794023
    5   ->    12     0.00000033    25.91011988
    2   ->    10     0.00000029    26.67797368
    1   ->     9     0.00000015    30.74318418
    2   ->     8     0.00000006    21.40222322
    3   ->    10     0.00000001    23.79375815

  Energy       5     1.0750997680E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    2   ->     7     0.99999987    10.72213590
    6   ->     8     0.00036942    14.24959238
    5   ->     8     0.00027876    16.03517953
    4   ->     9     0.00014417    20.63953416
    6   ->     9     0.00010032    17.42346009
    5   ->     9     0.00008855    19.20904724
    2   ->     8     0.00006106    21.40222322
    3   ->    11     0.00004409    24.43076838
    2   ->     9     0.00004106    24.57609093
    4   ->     8     0.00003983    17.46566645
    3   ->     8     0.00002678    18.51800768
    6   ->    11     0.00002510    20.16235309
    2   ->    10     0.00002463    26.67797368
    1   ->     9     0.00001250    30.74318418
    3   ->     7     0.00001101     7.83792036
    6   ->     7     0.00001068     3.56950506
    5   ->    11     0.00001065    21.94794023
    4   ->     7     0.00000976     6.78557913
    3   ->    12     0.00000923    28.39294802
    3   ->     9     0.00000685    21.69187539
    4   ->    12     0.00000617    27.34060680
    1   ->    10     0.00000614    32.84506693
    1   ->    12     0.00000519    37.44425681
    4   ->    10     0.00000508    22.74141692
    6   ->    10     0.00000425    19.52534285
    3   ->    10     0.00000238    23.79375815
    1   ->    11     0.00000235    33.48207717
    5   ->     7     0.00000184     5.35509221
    2   ->    12     0.00000142    31.27716356
    2   ->    11     0.00000104    27.31498392
    6   ->    12     0.00000100    24.12453273
    1   ->     8     0.00000078    27.56931647
    4   ->    11     0.00000036    23.37842715
    5   ->    12     0.00000016    25.91011988
    1   ->     7     0.00000006    16.88922914
    5   ->    10     0.00000002    21.31093000

  Energy       6     1.4730016222E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     8     0.99896616    14.24959238
    5   ->     8     0.04484454    16.03517953
    4   ->     9     0.00676227    20.63953416
    2   ->     9     0.00195513    24.57609093
    4   ->    12     0.00143992    27.34060680
    4   ->    10     0.00122797    22.74141692
    1   ->    12     0.00076829    37.44425681
    5   ->     7     0.00067722     5.35509221
    6   ->    10     0.00060310    19.52534285
    4   ->     8     0.00055852    17.46566645
    4   ->    11     0.00047816    23.37842715
    3   ->     8     0.00044778    18.51800768
    2   ->    12     0.00035172    31.27716356
    5   ->    10     0.00027909    21.31093000
    2   ->     7     0.00013646    10.72213590
    1   ->    11     0.00013288    33.48207717
    6   ->    11     0.00011637    20.16235309
    2   ->    10     0.00009069    26.67797368
    4   ->     7     0.00008739     6.78557913
    3   ->     7     0.00008375     7.83792036
    2   ->    11     0.00007741    27.31498392
    6   ->     7     0.00006938     3.56950506
    1   ->     9     0.00006768    30.74318418
    3   ->     9     0.00006342    21.69187539
    1   ->     7     0.00004337    16.88922914
    6   ->    12     0.00004274    24.12453273
    3   ->    12     0.00001242    28.39294802
    1   ->     8     0.00001123    27.56931647
    5   ->    11     0.00000817    21.94794023
    5   ->    12     0.00000704    25.91011988
    2   ->     8     0.00000625    21.40222322
    3   ->    11     0.00000618    24.43076838
    3   ->    10     0.00000312    23.79375815
