# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.12921258
    2      -0.16309157
    3       0.22695740
    4       0.28536493
    5       0.30141527
    6       0.22014139
