# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.06744992
    2      -0.11349513
    3       0.21950365
    4       0.30513451
    5       0.27863627
    6       0.24277078
