
  Energy       1     3.3431458899E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     7     0.99825162     3.04588877
    5   ->     7     0.05908017     5.06988334
    3   ->     7     0.00117286     7.52165161
    4   ->     8     0.00067555    16.51393946
    4   ->    12     0.00062067    27.93771622
    1   ->    12     0.00056730    38.22530731
    5   ->     9     0.00046751    19.18011958
    6   ->     9     0.00044794    17.15612502
    4   ->     9     0.00029272    20.42659030
    2   ->     8     0.00020312    20.52751762
    2   ->    12     0.00019337    31.95129438
    6   ->     8     0.00016095    13.24347418
    2   ->     7     0.00015963    10.32993221
    2   ->    11     0.00013867    26.93159953
    5   ->     8     0.00013064    15.26746875
    5   ->    11     0.00009051    21.67155065
    3   ->    10     0.00007455    23.29692956
    3   ->     9     0.00006513    21.63188786
    5   ->    10     0.00006456    20.84516128
    6   ->    10     0.00005144    18.82116672
    4   ->    11     0.00004566    22.91802137
    1   ->    11     0.00001833    33.20561246
    2   ->     9     0.00001704    24.44016846
    5   ->    12     0.00001645    26.69124550
    6   ->    11     0.00001531    19.64755608
    1   ->     8     0.00001392    26.80153055
    4   ->     7     0.00001284     6.31635405
    1   ->     7     0.00001186    16.60394514
    3   ->    12     0.00001087    29.14301378
    3   ->    11     0.00001084    24.12331892
    4   ->    10     0.00000470    22.09163200
    1   ->     9     0.00000227    30.71418139
    2   ->    10     0.00000193    26.10521016
    6   ->    12     0.00000137    24.66725094
    3   ->     8     0.00000064    17.71923702
    1   ->    10     0.00000027    32.37922309

  Energy       2     6.1107991324E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    5   ->     7     0.83697278     5.06988334
    4   ->     7     0.54572913     6.31635405
    3   ->     7     0.03653530     7.52165161
    6   ->     7     0.01665862     3.04588877
    4   ->    12     0.00512598    27.93771622
    1   ->    12     0.00346215    38.22530731
    6   ->     8     0.00175724    13.24347418
    2   ->    12     0.00124633    31.95129438
    4   ->    11     0.00055301    22.91802137
    3   ->    10     0.00044423    23.29692956
    6   ->    10     0.00031511    18.82116672
    5   ->     8     0.00030309    15.26746875
    3   ->     8     0.00029892    17.71923702
    2   ->    11     0.00027174    26.93159953
    1   ->    11     0.00021966    33.20561246
    4   ->     9     0.00020379    20.42659030
    5   ->     9     0.00018545    19.18011958
    1   ->     9     0.00015175    30.71418139
    2   ->     7     0.00009318    10.32993221
    5   ->    11     0.00008419    21.67155065
    4   ->     8     0.00006797    16.51393946
    2   ->     9     0.00006526    24.44016846
    6   ->    11     0.00006356    19.64755608
    2   ->     8     0.00004733    20.52751762
    3   ->    12     0.00004485    29.14301378
    5   ->    12     0.00003372    26.69124550
    6   ->     9     0.00002533    17.15612502
    3   ->    11     0.00002462    24.12331892
    1   ->     7     0.00002444    16.60394514
    6   ->    12     0.00001731    24.66725094
    3   ->     9     0.00001267    21.63188786
    1   ->     8     0.00000942    26.80153055
    4   ->    10     0.00000537    22.09163200
    1   ->    10     0.00000281    32.37922309
    2   ->    10     0.00000004    26.10521016
    5   ->    10     0.00000002    20.84516128

  Energy       3     6.5458977038E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    4   ->     7     0.94175693     6.31635405
    5   ->     7     0.33360622     5.06988334
    3   ->     7     0.04116758     7.52165161
    6   ->     7     0.00688158     3.04588877
    6   ->     8     0.00550021    13.24347418
    4   ->    12     0.00412831    27.93771622
    1   ->    12     0.00278201    38.22530731
    4   ->    11     0.00113010    22.91802137
    2   ->     9     0.00083975    24.44016846
    2   ->    12     0.00071593    31.95129438
    6   ->     9     0.00070660    17.15612502
    3   ->    10     0.00062603    23.29692956
    2   ->    11     0.00020017    26.93159953
    4   ->    10     0.00019963    22.09163200
    6   ->    10     0.00018016    18.82116672
    2   ->     8     0.00015759    20.52751762
    1   ->     9     0.00015301    30.71418139
    6   ->    11     0.00011180    19.64755608
    2   ->     7     0.00010964    10.32993221
    3   ->     9     0.00008243    21.63188786
    4   ->     8     0.00007386    16.51393946
    3   ->    12     0.00007364    29.14301378
    5   ->     9     0.00005557    19.18011958
    4   ->     9     0.00005472    20.42659030
    5   ->     8     0.00005327    15.26746875
    1   ->     8     0.00005112    26.80153055
    6   ->    12     0.00004930    24.66725094
    1   ->    11     0.00004116    33.20561246
    5   ->    11     0.00003014    21.67155065
    3   ->     8     0.00001711    17.71923702
    3   ->    11     0.00001664    24.12331892
    1   ->    10     0.00001319    32.37922309
    2   ->    10     0.00000963    26.10521016
    5   ->    12     0.00000369    26.69124550
    1   ->     7     0.00000097    16.60394514
    5   ->    10     0.00000017    20.84516128

  Energy       4     7.6587345365E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    3   ->     7     0.99965937     7.52165161
    5   ->     7     0.02587809     5.06988334
    4   ->     7     0.00224406     6.31635405
    4   ->    12     0.00145685    27.93771622
    6   ->     7     0.00137099     3.04588877
    6   ->     8     0.00124404    13.24347418
    1   ->    12     0.00080643    38.22530731
    2   ->    12     0.00038066    31.95129438
    3   ->     8     0.00015686    17.71923702
    1   ->    11     0.00013722    33.20561246
    5   ->     9     0.00012282    19.18011958
    4   ->     8     0.00010936    16.51393946
    6   ->    10     0.00008646    18.82116672
    4   ->    11     0.00007335    22.91802137
    1   ->     9     0.00007087    30.71418139
    5   ->     8     0.00003082    15.26746875
    3   ->    11     0.00002309    24.12331892
    2   ->     7     0.00001804    10.32993221
    4   ->     9     0.00001708    20.42659030
    5   ->    12     0.00001449    26.69124550
    5   ->    11     0.00001404    21.67155065
    1   ->     7     0.00001266    16.60394514
    2   ->    11     0.00001215    26.93159953
    6   ->     9     0.00001189    17.15612502
    6   ->    11     0.00001112    19.64755608
    3   ->    10     0.00000846    23.29692956
    2   ->     9     0.00000840    24.44016846
    3   ->    12     0.00000608    29.14301378
    3   ->     9     0.00000498    21.63188786
    2   ->    10     0.00000456    26.10521016
    4   ->    10     0.00000275    22.09163200
    6   ->    12     0.00000243    24.66725094
    1   ->    10     0.00000120    32.37922309
    2   ->     8     0.00000031    20.52751762
    1   ->     8     0.00000011    26.80153055
    5   ->    10     0.00000008    20.84516128

  Energy       5     1.0374156033E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    2   ->     7     0.99999932    10.32993221
    6   ->     8     0.00101418    13.24347418
    5   ->     8     0.00042277    15.26746875
    4   ->     9     0.00030718    20.42659030
    6   ->     9     0.00014756    17.15612502
    5   ->     9     0.00010733    19.18011958
    2   ->     8     0.00006158    20.52751762
    4   ->     8     0.00006059    16.51393946
    2   ->     9     0.00005536    24.44016846
    6   ->    11     0.00005456    19.64755608
    2   ->    10     0.00005128    26.10521016
    3   ->    11     0.00004681    24.12331892
    4   ->     7     0.00003640     6.31635405
    3   ->     8     0.00003352    17.71923702
    5   ->    11     0.00002808    21.67155065
    1   ->     9     0.00001672    30.71418139
    2   ->    11     0.00001460    26.93159953
    6   ->     7     0.00001410     3.04588877
    3   ->     9     0.00001174    21.63188786
    3   ->     7     0.00001047     7.52165161
    1   ->    12     0.00001003    38.22530731
    2   ->    12     0.00000692    31.95129438
    3   ->    12     0.00000672    29.14301378
    4   ->    11     0.00000626    22.91802137
    5   ->    10     0.00000495    20.84516128
    1   ->    10     0.00000402    32.37922309
    4   ->    10     0.00000387    22.09163200
    1   ->    11     0.00000260    33.20561246
    6   ->    10     0.00000249    18.82116672
    1   ->     7     0.00000204    16.60394514
    4   ->    12     0.00000151    27.93771622
    5   ->     7     0.00000120     5.06988334
    5   ->    12     0.00000101    26.69124550
    1   ->     8     0.00000041    26.80153055
    3   ->    10     0.00000028    23.29692956
    6   ->    12     0.00000003    24.66725094

  Energy       6     1.3843571889E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     8     0.99882853    13.24347418
    5   ->     8     0.04788819    15.26746875
    4   ->     8     0.00468746    16.51393946
    4   ->     9     0.00319737    20.42659030
    2   ->     9     0.00206448    24.44016846
    4   ->    12     0.00170471    27.93771622
    4   ->    10     0.00161682    22.09163200
    6   ->    10     0.00135396    18.82116672
    3   ->     8     0.00121829    17.71923702
    4   ->    11     0.00091034    22.91802137
    5   ->     7     0.00076810     5.06988334
    2   ->    10     0.00062886    26.10521016
    1   ->    12     0.00060588    38.22530731
    2   ->     8     0.00052906    20.52751762
    2   ->     7     0.00046059    10.32993221
    5   ->    10     0.00034419    20.84516128
    1   ->     9     0.00025244    30.71418139
    4   ->     7     0.00022110     6.31635405
    2   ->    12     0.00015597    31.95129438
    3   ->     7     0.00013705     7.52165161
    3   ->     9     0.00013141    21.63188786
    6   ->     9     0.00012681    17.15612502
    1   ->     7     0.00007261    16.60394514
    6   ->     7     0.00004949     3.04588877
    1   ->    10     0.00004515    32.37922309
    1   ->    11     0.00001915    33.20561246
    3   ->    12     0.00001856    29.14301378
    2   ->    11     0.00001675    26.93159953
    6   ->    11     0.00001637    19.64755608
    3   ->    10     0.00001088    23.29692956
    1   ->     8     0.00000958    26.80153055
    3   ->    11     0.00000773    24.12331892
    6   ->    12     0.00000710    24.66725094
