# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.03541312
    2      -0.10365938
    3       0.22939711
    4       0.30011596
    5       0.28373286
    6       0.25500033
