# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.13476837
    2      -0.17915966
    3       0.23179873
    4       0.29458302
    5       0.30047946
    6       0.21753008
