# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.22236441
    2      -0.13576935
    3       0.19534493
    4       0.26771594
    5       0.25945809
    6       0.19088596
