# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.01444997
    2      -0.09920566
    3       0.27585490
    4       0.29094965
    5       0.29469857
    6       0.25215251
