# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.24738056
    2      -0.11342128
    3       0.18251414
    4       0.25844190
    5       0.24889818
    6       0.17618649
