# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.03465474
    2      -0.10500128
    3       0.28983136
    4       0.29861917
    5       0.28545090
    6       0.26575458
